#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,45352,6758,0,6757,93,109295440,6663,109295440,0,0,0,1,1,192.168.101.1,22,15347,0,15347,14377,37956,968,37956,0,0,0,1,1,1.56543E+12,1.56543E+12,3025.369,31.236,71.598,2991.858,2991.762,30.928,61.626,1,1,0,0,0,0,0,31.545167,30.051,73.796,6.763955,119,64,64,0.253376,0.003,45.914,2.043577,935,63,63,0,0,0,0,0,0,1,1,7,1,39,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1814,1460,1080,28,3145728,63488,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6426,968,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.8454117,289.0105372
192.168.100.1,45356,5179,0,5178,53,84074304,5124,84074304,0,0,0,1,1,192.168.101.1,22,10829,0,10829,10082,29928,745,29928,0,0,0,1,1,1.56543E+12,1.56543E+12,2600.719,31.083,69.459,2567.052,2566.893,30.725,61.61,1,1,0,0,0,0,0,31.327074,30.009,72.397,5.959897,146,64,64,0.327259,0.006,44.712,2.31515,737,63,63,0,0,0,0,0,0,1,1,7,1,38,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1150,1460,1080,28,3144576,63616,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,4890,745,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,232.2482976,258.6186482
192.168.100.1,45364,5701,0,5700,62,92481344,5637,92481344,0,0,0,1,1,192.168.101.1,22,11142,0,11142,10322,32484,818,32484,0,0,0,1,1,1.56543E+12,1.56543E+12,2744.096,31.13,69.667,2710.284,2710.111,30.802,61.57,1,1,0,0,0,0,0,31.397549,30.046,73.841,6.123758,140,64,64,0.340609,0.005,46.173,2.218929,808,63,63,0,0,0,0,0,0,1,1,7,1,42,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1428,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,5402,818,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.1486437,269.615477
192.168.100.1,45378,5445,0,5444,62,88277824,5381,88277824,0,0,0,1,1,192.168.101.1,22,13196,0,13196,12411,31296,783,31296,0,0,0,1,1,1.56543E+12,1.56543E+12,2636.413,31.227,70.707,2602.772,2602.654,30.894,61.739,1,1,0,0,0,0,0,31.53599,30.015,72.274,6.602408,117,64,64,0.308006,0.003,46.055,2.270536,779,63,63,0,0,0,0,0,0,1,1,7,1,36,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1438,1460,1080,28,3145472,62976,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,5148,783,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.8260232,267.8725192
192.168.100.1,45384,7771,0,7770,84,126109520,7685,126109520,0,0,0,1,1,192.168.101.1,22,15846,0,15846,14733,43068,1111,43068,0,0,0,1,1,1.56543E+12,1.56543E+12,3248.602,31.245,70.332,3214.11,3213.986,30.922,61.752,1,1,0,0,0,0,0,31.30682,30.042,75.256,6.23338,145,64,64,0.273922,0.005,45.935,1.924105,1090,63,63,0,0,0,0,0,0,1,1,7,1,53,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,2020,1460,1080,28,3145728,61568,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,7450,1111,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.6796003,310.5570211
192.168.100.1,45386,5960,0,5959,65,96684864,5893,96684864,0,0,0,1,1,192.168.101.1,22,14230,0,14230,13372,33924,856,33924,0,0,0,1,1,1.56543E+12,1.56543E+12,2785.776,30.975,69.939,2752.196,2752.031,30.629,61.368,1,1,0,0,0,0,0,31.372228,30.017,72.67,6.090234,140,64,64,0.302396,0.004,47.006,2.207944,853,63,63,0,0,0,0,0,0,1,1,7,1,45,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1426,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,5658,856,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,231.3758084,277.6529455
192.168.100.1,45388,7497,0,7496,66,121906000,7429,121906000,0,0,0,1,1,192.168.101.1,22,15065,0,15065,13988,41736,1075,41736,0,0,0,1,1,1.56543E+12,1.56543E+12,3172.857,31.253,69.311,3137.99,3137.828,30.913,61.847,1,1,0,0,0,0,0,31.388217,30.04,72.208,5.98656,142,64,64,0.293957,0.003,43.826,1.836795,1069,63,63,0,0,0,0,0,0,1,1,7,1,49,1460,65160,16,64256,64128,0,2069028,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1783,1460,1080,28,3145728,62592,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,7195,1075,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.2297806,307.3721885
192.168.100.1,45398,7233,0,7232,56,117702480,7175,117702480,0,0,0,1,1,192.168.101.1,22,15616,0,15616,14576,40404,1038,40404,0,0,0,1,1,1.56543E+12,1.56543E+12,3109.779,31.111,70.624,3075.128,3074.949,30.802,61.721,1,1,0,0,0,0,0,31.130757,30.013,74.585,5.328648,136,64,64,0.306326,0.005,40.85,1.841915,1026,63,63,0,0,0,0,0,0,1,1,7,1,36,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1885,1460,1080,28,3144704,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6938,1038,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.912717,302.7931695
192.168.100.1,45410,7008,0,7007,90,113498960,6916,113498960,0,0,0,1,1,192.168.101.1,22,14831,0,14831,13828,39180,1001,39180,0,0,0,1,1,1.56543E+12,1.56543E+12,3082.22,31.099,70.279,3047.268,3047.133,30.769,61.765,1,1,0,0,0,0,0,31.581058,30.074,71.327,6.471986,118,64,64,0.260987,0.003,45.046,1.985782,990,63,63,0,0,0,0,0,0,1,1,7,1,59,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1642,1460,1080,28,3145728,61952,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6683,1001,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,235.7323314,294.590159
192.168.100.1,45418,6487,0,6486,78,105091920,6407,105091920,0,0,0,1,1,192.168.101.1,22,14546,0,14546,13613,36588,931,36588,0,0,0,1,1,1.56543E+12,1.56543E+12,2913.779,31.378,69.581,2879.491,2879.314,31.083,61.9,1,1,0,0,0,0,0,31.499168,30.043,72.864,6.444117,124,64,64,0.290792,0.003,45.425,2.083002,914,63,63,0,0,0,0,0,0,1,1,7,1,47,1460,65160,16,64256,64128,0,2079548,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1788,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6171,931,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.3210365,288.5377923
192.168.100.1,45420,6480,0,6479,72,105091920,6406,105091920,0,0,0,1,1,192.168.101.1,22,14195,0,14195,13265,36444,928,36444,0,0,0,1,1,1.56543E+12,1.56543E+12,2921.411,31.152,69.392,2887.212,2887.096,30.82,61.614,1,1,0,0,0,0,0,31.354047,30.005,72.062,6.317412,126,64,64,0.291708,0.004,46.956,2.124993,904,63,63,0,0,0,0,0,0,1,1,7,1,41,1460,65160,16,64256,64128,0,2091624,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1654,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6171,928,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,232.2027143,287.7840057
192.168.100.1,45422,6757,0,6756,91,109295440,6664,109295440,0,0,0,1,1,192.168.101.1,22,12328,0,12328,11361,37776,965,37776,0,0,0,1,1,1.56543E+12,1.56543E+12,3034.942,31.705,70.847,3000.282,3000.177,31.346,61.915,1,1,0,0,0,0,0,31.436484,30.049,73.508,6.316624,132,64,64,0.273676,0.004,43.299,1.918569,944,63,63,0,0,0,0,0,0,1,1,7,1,51,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1991,1460,1080,28,3145728,63360,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6427,965,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.1640638,288.0989225
