#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,40908,80717,0,80716,77,1113935908,80638,1113935908,0,0,0,1,1,192.168.101.1,22,117005,0,117005,107300,354792,9703,354792,0,0,0,1,1,1.56526E+12,1.56526E+12,94492.425,32.32,70.405,94455.825,94455.101,31.999,62.758,1,1,0,0,0,0,0,30.173223,29.996,74.475,0.348659,48027,64,64,3.196771,0.009,46.156,1.96002,9632,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64000,0,2088728,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1451,9703,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.3682309,94.30901222
192.168.100.1,41016,83655,0,83654,72,1143360545,83581,1143360548,2,3,0,1,1,192.168.101.1,22,122199,0,122199,112237,363684,9960,363684,0,0,0,1,1,1.56526E+12,1.56526E+12,95828.806,32.669,70.997,95794.594,95794.037,32.344,63.276,1,1,0,0,0,0,0,30.177918,29.986,73.29,0.352892,46966,64,64,3.197204,0.008,46.645,1.857964,9891,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,0,1460,1100,28,3145088,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1140,9960,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.6261427,95.45025933
192.168.100.1,41138,91616,0,91615,63,1244245028,91551,1244245028,0,0,0,1,1,192.168.101.1,22,132958,0,132958,122118,395076,10838,395076,0,0,0,1,1,1.56526E+12,1.56526E+12,104294.734,32.629,71.875,104259.422,104258.868,32.298,63.238,1,1,0,0,0,0,0,30.179863,29.999,72.461,0.329492,52350,64,64,3.189904,0.005,44.998,1.654608,10780,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2090176,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,803,10838,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.7642456,95.44067895
192.168.100.1,41260,83157,0,83156,54,1126546463,83101,1126546468,2,5,0,1,1,192.168.101.1,22,121125,0,121125,111324,357708,9799,357708,0,0,0,1,1,1.56526E+12,1.56526E+12,94413.375,32.622,71.807,94379.575,94379.157,32.306,63.159,1,1,0,0,0,0,0,30.208596,30.019,72.478,0.337306,48615,64,64,3.21812,0.009,45.548,1.683806,9752,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,796,9799,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.1763294,95.45651497
192.168.100.1,41364,91745,0,91744,75,1252652066,91668,1252652068,1,2,0,1,1,192.168.101.1,22,136007,0,136007,125088,398136,10917,398136,0,0,0,1,1,1.56526E+12,1.56526E+12,104952.827,32.64,71.924,104917.783,104914.42,32.239,63.391,1,1,0,0,0,0,0,30.194659,30.003,73.064,0.334714,50673,64,64,3.243511,0.005,45.741,1.762551,10848,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,802,10917,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.1281069,95.48305492
192.168.100.1,41502,80195,0,80194,67,1097121826,80126,1097121828,1,2,0,1,1,192.168.101.1,22,117694,0,117694,108141,348996,9551,348996,0,0,0,1,1,1.56526E+12,1.56526E+12,91969.668,33.706,71.924,91934.826,91932.019,33.393,64.264,1,1,0,0,0,0,0,30.196558,29.999,72.946,0.352354,46364,64,64,3.223377,0.008,47.718,1.816212,9490,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,800,9551,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.699586,95.43336205
192.168.100.1,41618,87305,0,87304,70,1193802787,87233,1193802788,1,1,0,1,1,192.168.101.1,22,132216,0,132216,121814,379308,10400,379308,0,0,0,1,1,1.56526E+12,1.56526E+12,101140.817,32.37,72.657,101104.217,101103.65,32.034,63.026,1,1,0,0,0,0,0,30.203185,30.002,77.849,0.375864,44628,64,64,3.228782,0.005,45.531,1.817888,10334,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1111,10400,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,214.2958805,94.42698395
192.168.100.1,41742,88129,0,88128,63,1202209827,88064,1202209828,1,1,0,1,1,192.168.101.1,22,129119,0,129119,118673,381900,10444,381900,0,0,0,1,1,1.56526E+12,1.56526E+12,100709.433,32.76,70.447,100674.986,100673.733,32.477,63.139,1,1,0,0,0,0,0,30.194087,30.005,73.621,0.335804,51269,64,64,3.256357,0.005,46.282,1.72739,10383,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64000,0,2085340,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,797,10444,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.6027356,95.49928281
192.168.100.1,41850,83805,0,83804,71,1147564065,83732,1147564068,1,3,0,1,1,192.168.101.1,22,121247,0,121247,111243,365304,10002,365304,0,0,0,1,1,1.56526E+12,1.56526E+12,96221.179,32.558,73.759,96187.405,96186.91,32.304,63.049,1,1,0,0,0,0,0,30.200262,30.005,72.65,0.339721,49483,64,64,3.277969,0.005,44.538,1.850083,9934,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2093072,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,920,10002,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.482808,95.41051814
192.168.100.1,41960,77380,0,77379,60,1050881608,77318,1050881608,0,0,0,1,1,192.168.101.1,22,119544,0,119544,110410,333120,9132,333120,0,0,0,1,1,1.56526E+12,1.56526E+12,88084.837,32.293,72.447,88049.473,88049.007,32.013,62.834,1,1,0,0,0,0,0,30.188366,29.972,74.432,0.39789,37104,64,64,3.22779,0.008,46.361,1.716614,9076,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,799,9132,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.8985383,95.44267947
