#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,40630,6015,0,6014,556,88277824,5457,88774768,32,496944,0,1,1,192.168.101.1,22,14754,0,14754,13969,31188,783,31224,1,36,263,1,1,1.56551E+12,1.56551E+12,3656.284,41.351,89.96,3602.1,3601.91,41.018,89.96,1,1,0,0,0,0,0,39.57711,30.17,92.689,4.138165,429,64,64,0.361547,0.004,52.346,3.071334,311,63,63,0,0,0,0,0,0,1,1,7,1,2879,1460,65160,16,64256,63872,0,2660040,16,32,0,0,0,0,32,0,0,0,0,1,1,7,1,14013,1460,1080,28,3145728,61568,0,1080,28,32,0,260,0,0,4,0,0,0,0,0,0,---,5153,519,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.5884085,194.2404211
192.168.100.1,40640,6624,0,6623,669,96684864,5953,96693552,3,8688,0,1,1,192.168.101.1,22,18050,0,18050,17192,33816,856,33852,1,36,341,1,1,1.56551E+12,1.56551E+12,3902.742,51.122,109.459,3859.188,3859.074,50.841,91.661,1,1,0,0,0,0,0,39.335793,30.15,94.399,4.556308,517,64,64,0.425768,0.003,59.602,3.782562,340,63,63,0,0,0,0,0,0,1,1,7,1,3115,1460,65160,16,64256,63872,0,2467836,16,32,0,3,0,0,0,0,0,0,0,1,1,7,1,17572,1460,1080,28,3145728,57984,0,1080,28,32,0,332,0,0,10,0,0,0,0,0,0,---,5671,514,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,209.1408595,198.2063934
192.168.100.1,40642,7439,0,7438,730,109295440,6707,109562636,28,267196,0,1,1,192.168.101.1,22,19296,0,19296,18329,38280,965,38316,1,36,362,1,1,1.56551E+12,1.56551E+12,4345.694,41.148,90.981,4291.851,4291.626,40.773,90.981,1,1,0,0,0,0,0,39.788159,30.182,78.814,3.672935,490,64,64,0.442021,0.003,55.397,3.645689,375,63,63,0,0,0,0,0,0,1,1,7,1,3794,1460,65160,16,64256,63744,0,2840660,16,32,0,1,0,0,27,0,0,0,0,1,1,7,1,18813,1460,1080,28,3145728,55808,0,1080,28,32,0,359,1,0,3,0,0,0,0,0,0,---,6401,603,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,288.3406501,201.694157
192.168.100.1,40650,6058,0,6057,600,88277824,5456,88286512,3,8688,0,1,1,192.168.101.1,22,16544,0,16544,15759,31188,783,31260,1,72,300,1,1,1.56551E+12,1.56551E+12,3686.643,41.202,90.055,3634.986,3634.876,40.884,81.749,1,1,0,0,0,0,0,39.813245,30.074,87.623,4.127748,478,64,64,0.442461,0.004,52.128,3.842557,310,63,63,0,0,0,0,0,0,1,1,7,1,2868,1460,65160,16,64256,63872,0,2512260,16,32,0,3,0,0,0,0,0,0,0,1,1,7,1,16237,1460,1080,28,3145728,52992,0,1080,28,32,0,300,0,0,1,0,0,0,0,0,0,---,5179,482,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.3699143,191.5813644
192.168.100.1,40670,6026,0,6025,600,88277824,5424,88286512,3,8688,0,1,1,192.168.101.1,22,16097,0,16097,15312,31188,783,31332,2,144,320,1,1,1.56551E+12,1.56551E+12,3649.732,31.175,70.026,3604.776,3604.65,30.841,61.65,1,1,0,0,0,0,0,39.487217,30.03,94.65,4.398299,531,64,64,0.431842,0.003,55.914,3.656564,335,63,63,0,0,0,0,0,0,1,1,7,1,3082,1460,65160,16,64256,63872,0,2695020,16,32,0,0,0,0,3,0,0,0,0,1,1,7,1,15666,1460,1080,28,3145728,64128,0,1080,28,32,0,317,2,0,3,0,0,0,0,0,0,---,5152,461,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.7882726,193.5188929
192.168.100.1,40672,8299,0,8298,793,121906000,7504,121911792,2,5792,0,1,1,192.168.101.1,22,22198,0,22198,21120,41700,1076,41808,2,108,409,1,1,1.56551E+12,1.56551E+12,4519.418,51.238,99.695,4475.584,4475.474,50.864,91.868,1,1,0,0,0,0,0,39.60373,30.088,93.573,4.310527,629,64,64,0.339377,0.003,43.006,2.837061,459,63,63,0,0,0,0,0,0,1,1,7,1,4119,1460,62264,16,64256,63872,0,2734960,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,21529,1460,1080,28,3145728,58240,0,1080,28,32,0,398,5,0,8,0,0,0,0,0,0,---,7227,666,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,233.8247144,215.8008699
192.168.100.1,40678,8502,0,8501,781,126109519,7719,126112416,2,2897,0,1,1,192.168.101.1,22,20944,0,20944,19830,43032,1112,43068,1,36,407,1,1,1.56551E+12,1.56551E+12,4526.745,41.041,100.01,4492.701,4492.54,40.71,91.753,1,1,0,0,0,0,0,39.482058,30.131,92.709,3.823672,565,64,64,0.33275,0.004,49.906,2.926256,504,63,63,0,0,0,0,0,0,1,1,7,1,3834,1460,65160,16,64256,63872,0,2809880,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,20257,1460,1080,28,3145728,57216,0,1080,28,32,0,404,2,0,2,0,0,0,0,0,0,---,7464,704,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,242.4688002,222.8752289
192.168.100.1,40692,5700,0,5699,535,84074304,5163,84082992,3,8688,0,1,1,192.168.101.1,22,13952,0,13952,13202,29928,748,30036,1,108,258,1,1,1.56551E+12,1.56551E+12,3511.208,41.275,100.257,3457.354,3457.139,40.906,92.051,1,1,0,0,0,0,0,39.326751,30.099,88.01,4.139221,413,64,64,0.337508,0.004,42.398,2.498512,325,63,63,0,0,0,0,0,0,1,1,7,1,2457,1460,65160,16,64256,63872,0,2643620,16,32,0,0,0,0,3,0,0,0,0,1,1,7,1,13399,1460,1080,28,3145728,57600,0,1080,28,32,0,249,4,0,6,0,0,0,0,0,0,---,4893,489,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,240.3017839,191.5762142
192.168.100.1,40702,6870,0,6869,655,100888400,6213,100898536,4,10136,0,1,1,192.168.101.1,22,17852,0,17852,16957,35148,893,35184,1,36,334,1,1,1.56551E+12,1.56551E+12,4060.662,51.375,99.672,4016.054,4015.858,51.068,92.018,1,1,0,0,0,0,0,39.748655,30.098,93.544,4.810513,469,64,64,0.428738,0.003,48.839,3.417004,382,63,63,0,0,0,0,0,0,1,1,7,1,3320,1460,60816,16,64256,63872,0,2643620,16,32,0,0,0,0,4,0,0,0,0,1,1,7,1,17242,1460,1080,28,3145728,59136,0,1080,28,32,0,327,7,0,1,0,0,0,0,0,0,---,5940,558,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.0856923,198.782437
192.168.100.1,40704,8038,0,8037,817,117702480,7219,117708272,2,5792,0,1,1,192.168.101.1,22,21210,0,21210,20169,40404,1039,40512,2,108,422,1,1,1.56551E+12,1.56551E+12,4372.721,41.409,100.107,4327.78,4327.656,40.985,92.113,1,1,0,0,0,0,0,39.495802,30.123,93.259,4.17024,640,64,64,0.357281,0.003,40.701,2.953336,402,63,63,0,0,0,0,0,0,1,1,7,1,4280,1460,65160,12,64256,63872,0,2528680,16,32,0,2,0,0,0,0,0,0,0,1,1,7,1,20465,1460,1080,28,3145728,59904,0,1080,28,32,0,412,2,0,10,0,0,0,0,0,0,---,6948,615,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,216.9167587,215.3501621
