#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,44396,91697,0,91696,3981,1244247337,87714,1244808148,67,560811,0,1,1,192.168.101.1,22,244399,0,244399,233583,395832,10814,395976,1,144,1858,1,1,1.57E+12,1.57E+12,104607.671,42.627,101.894,104551.205,104551.082,42.312,83.459,1,1,0,0,0,0,0,38.407409,30,106.493,2.829254,18539,64,64,2.781501,0.003,57.456,1.873247,6910,63,63,0,0,0,0,0,0,1,1,7,1,5977,1460,65160,12,64256,63616,0,2233120,16,32,0,10,0,0,57,0,0,0,0,1,1,7,1,235442,1460,1100,28,3145728,57600,0,1100,28,32,8,1771,79,0,1,0,0,0,0,0,0,---,927,8955,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,167.7571296,95.19823058
192.168.100.1,44590,90202,0,90201,3932,1214822698,86268,1214960248,29,137550,0,1,1,192.168.101.1,22,242409,0,242409,231840,385464,10567,385608,2,144,1824,1,1,1.57E+12,1.57E+12,102154.875,42.807,82.809,102104.941,102104.847,42.478,73.457,1,1,0,0,0,0,0,38.554279,29.994,93.768,2.698823,18068,64,64,2.784625,0.004,47.714,1.968512,6694,63,63,0,0,0,0,0,0,1,1,7,1,5833,1460,65160,12,64256,64000,0,2413740,16,32,0,8,0,0,21,0,0,0,0,1,1,7,1,234340,1460,1100,28,3145728,58496,0,1136,28,32,1,1762,56,0,7,0,0,0,0,0,0,---,950,8741,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,205.9329409,95.14653103
192.168.100.1,44766,84378,0,84377,3742,1143362858,80634,1143387476,9,24618,0,1,1,192.168.101.1,22,228288,0,228288,218335,363612,9951,363648,1,36,1726,1,1,1.57E+12,1.57E+12,96606.158,42.686,91.663,96562.295,96562.18,42.36,83.043,1,1,0,0,0,0,0,38.534407,30.001,93.52,2.650997,16910,64,64,2.754954,0.005,43.271,1.89977,6273,63,63,0,0,0,0,0,0,1,1,7,1,5490,1460,65160,12,64256,63872,0,2495840,16,32,0,0,0,0,9,0,0,0,0,1,1,7,1,220581,1460,1100,28,3145728,59008,0,1136,28,32,1,1664,61,0,1,0,0,0,0,0,0,---,1089,8224,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,213.5021386,94.68443831
192.168.100.1,44954,87516,0,87515,3915,1198008618,83599,1198894920,74,886302,0,1,1,192.168.101.1,22,232831,0,232831,222404,381324,10425,381504,2,180,1806,1,1,1.57E+12,1.57E+12,101998.63,52.888,114.738,101942.709,101942.604,52.52,103.529,1,1,0,0,0,0,0,38.382243,30.031,142.707,2.925938,17534,64,64,2.770213,0.004,42.294,1.915223,6585,63,63,0,0,0,0,0,0,1,1,7,1,6147,1460,65160,12,64256,63616,0,2577940,16,32,0,11,0,0,63,0,0,0,0,1,1,7,1,223842,1460,1100,28,3145728,59264,0,1116,28,32,16,1731,59,0,2,0,0,0,0,0,0,---,1146,8617,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,144.5165269,94.0322371
192.168.100.1,45140,82605,0,82604,3736,1143362857,78867,1143536620,23,173763,0,1,1,192.168.101.1,22,221500,0,221500,211550,363576,9948,363684,3,108,1715,1,1,1.57E+12,1.57E+12,96389.409,42.86,82.084,96343.756,96343.653,42.601,73.376,1,1,0,0,0,0,0,38.250689,30.037,91.174,2.865566,16636,64,64,2.869765,0.003,54.9,2.044595,6278,63,63,0,0,0,0,0,0,1,1,7,1,5921,1460,65160,12,64256,63360,0,2298800,16,32,0,3,0,0,20,0,0,0,0,1,1,7,1,211268,1460,1100,28,3145728,56192,0,1136,28,32,5,1638,72,0,3,0,0,0,0,0,0,---,939,8230,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,201.7066269,94.90973184
192.168.100.1,45318,89136,0,89135,4066,1219026217,85068,1219120340,16,94123,0,1,1,192.168.101.1,22,241352,0,241352,230742,389496,10608,389712,2,216,1866,1,1,1.57E+12,1.57E+12,102492.395,42.937,92.859,102443.234,102443.137,42.589,73.543,1,1,0,0,0,0,0,38.686619,29.982,84.461,2.527475,17488,64,64,2.779492,0.002,43.961,2.041501,6625,63,63,0,0,0,0,0,0,1,1,7,1,5981,1460,65160,12,64256,62336,0,2364480,16,32,0,3,0,0,13,0,0,0,0,1,1,7,1,234552,1460,1136,28,3145728,55680,0,2700,28,32,19,1756,85,0,8,0,0,0,0,0,0,---,902,8741,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,223.9594606,95.15791606
192.168.100.1,45512,83648,0,83647,3706,1147566379,79940,1147699596,17,133217,0,1,1,192.168.101.1,22,225217,0,225217,215230,364872,9985,364980,2,108,1702,1,1,1.57E+12,1.57E+12,97407.474,42.768,82.251,97360.671,97360.56,42.41,73.476,1,1,0,0,0,0,0,38.398217,30.003,83.587,2.742126,16819,64,64,2.796951,0.004,44.084,1.881294,6332,63,63,0,0,0,0,0,0,1,1,7,1,5595,1460,65160,12,64256,63360,0,2594360,16,32,0,5,0,0,12,0,0,0,0,1,1,7,1,216093,1460,1100,28,3145728,57472,0,1100,28,32,2,1627,73,0,2,0,0,0,0,0,0,---,1028,8281,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,248.3027265,94.25967424
192.168.100.1,45682,80050,0,80049,3665,1109734698,76383,1110092932,57,358234,0,1,1,192.168.101.1,22,213989,0,213989,204315,354936,9672,355044,3,108,1686,1,1,1.57E+12,1.57E+12,94255.552,32.653,71.178,94211.117,94211.003,32.362,71.178,1,1,0,0,0,0,0,38.476241,30.015,93.886,2.73612,15815,64,64,2.874798,0.002,43.99,2.071912,6135,63,63,0,0,0,0,0,0,1,1,7,1,5571,1460,65160,12,64256,63360,0,2633484,16,32,0,9,0,0,48,0,0,0,0,1,1,7,1,206236,1460,1100,28,3145728,58368,0,2412,28,32,24,1580,76,0,9,0,0,0,0,0,0,---,1042,7983,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.3984407,94.21984453
192.168.100.1,45838,80459,0,80458,3748,1113938220,76709,1114037808,14,99588,0,1,1,192.168.101.1,22,215290,0,215290,205595,355080,9693,355152,1,72,1723,1,1,1.57E+12,1.57E+12,94245.563,43.1,91.818,94207.52,94207.425,42.785,91.818,1,1,0,0,0,0,0,38.364284,30.018,92.711,2.796308,16240,64,64,2.889429,0.003,41.504,2.033787,6102,63,63,0,0,0,0,0,0,1,1,7,1,6002,1460,65160,12,64256,63616,0,2348060,16,32,0,4,0,0,10,0,0,0,0,1,1,7,1,206259,1460,1100,28,3145728,57472,0,1116,28,32,11,1622,86,0,5,0,0,0,0,0,0,---,1126,7969,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,202.6132821,94.56469016
192.168.100.1,46022,85491,0,85490,3954,1189601575,81535,1190039200,59,437625,0,1,1,192.168.101.1,22,230266,0,230266,219918,378516,10346,378696,3,180,1785,1,1,1.57E+12,1.57E+12,100693.541,42.424,92.589,100637.478,100637.353,42.064,83.033,1,1,0,0,0,0,0,38.386517,29.989,93.251,2.756383,17144,64,64,2.862931,0.003,42.108,1.830379,6540,63,63,0,0,0,0,0,0,1,1,7,1,6113,1460,65160,12,64256,63616,0,2366540,16,32,0,6,0,0,54,0,0,0,0,1,1,7,1,221333,1460,1100,28,3145728,58496,0,1172,28,32,10,1696,71,0,11,0,0,0,0,0,0,---,1076,8558,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,203.0253831,94.54741094
