#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,50766,6160,0,6159,15,100886088,6143,100886088,0,0,0,1,1,192.168.101.1,22,10200,0,10200,9309,35040,889,35040,0,0,0,1,1,1.56524E+12,1.56524E+12,2819.942,31.387,69.47,2786.189,2785.61,31.016,61.838,1,1,0,0,0,0,0,31.30571,30.032,72.938,6.20118,135,64,64,0.27625,0.008,47.067,2.157406,881,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,5923,889,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.5256519,286.2075546
192.168.100.1,50772,7443,0,7442,17,121903685,7424,121903688,1,3,0,1,1,192.168.101.1,22,9627,0,9627,8552,41664,1073,41664,0,0,0,1,1,1.56524E+12,1.56524E+12,3168.252,30.996,69.248,3133.137,3132.683,30.725,61.489,1,1,0,0,0,0,0,30.874581,29.988,74.249,5.161804,210,64,64,0.25196,0.008,47.724,1.97375,1064,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2098276,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,5295,1073,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.0799203,307.8131108
192.168.100.1,50784,5903,0,5902,15,96682560,5886,96682560,0,0,0,1,1,192.168.101.1,22,9728,0,9728,8872,33852,854,33852,0,0,0,1,1,1.56524E+12,1.56524E+12,2795.485,30.854,69.234,2760.798,2760.327,30.495,61.216,1,1,0,0,0,0,0,31.312375,30.049,73.721,6.109733,141,64,64,0.258983,0.006,45.799,2.170588,846,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,5666,854,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.07721,276.6820355
192.168.100.1,50794,6676,0,6675,18,109293128,6656,109293128,0,0,0,1,1,192.168.101.1,22,9545,0,9545,8580,38136,963,38136,0,0,0,1,1,1.56524E+12,1.56524E+12,2975.883,31.036,69.284,2942.094,2941.568,30.738,61.577,1,1,0,0,0,0,0,31.083158,30.002,73.476,5.632364,170,64,64,0.284316,0.009,46.772,2.040982,953,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6434,963,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.8377157,293.8102822
192.168.100.1,50798,7441,0,7440,15,121903688,7424,121903688,0,0,0,1,1,192.168.101.1,22,13874,0,13874,12799,41808,1073,41808,0,0,0,1,1,1.56524E+12,1.56524E+12,3167.008,31.024,69.327,3133.426,3132.902,30.702,61.618,1,1,0,0,0,0,0,31.014486,30.024,73.008,5.348809,181,64,64,0.251377,0.008,44.613,1.895757,1065,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,7202,1073,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.5053693,307.9340197
192.168.100.1,50800,7698,0,7697,15,126107208,7681,126107208,0,0,0,1,1,192.168.101.1,22,8737,0,8737,7626,42960,1109,42960,0,0,0,1,1,1.56524E+12,1.56524E+12,3209.409,31.117,68.994,3175.449,3174.888,30.763,61.704,1,1,0,0,0,0,0,31.156778,30.016,73.263,5.726046,158,64,64,0.269084,0.01,45.874,1.88467,1101,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2085340,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,7458,1109,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.710031,314.3437511
192.168.100.1,50804,5649,0,5648,17,92479040,5630,92480488,1,1448,0,1,1,192.168.101.1,22,11415,0,11415,10597,32412,816,32412,0,0,0,1,1,1.56524E+12,1.56524E+12,2719.71,31.77,69.199,2684.962,2684.502,30.848,62.128,1,1,0,0,0,0,0,31.193044,29.971,73.502,5.859908,155,64,64,0.258515,0.007,45.997,2.228738,808,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2091624,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,25,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,5400,816,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.6535604,272.0304385
192.168.100.1,50812,5138,0,5137,18,84072000,5118,84072000,0,0,0,1,1,192.168.101.1,22,10682,0,10682,9937,29784,743,29784,0,0,0,1,1,1.56524E+12,1.56524E+12,2567.924,31.167,69.323,2533.729,2533.265,30.813,61.812,1,1,0,0,0,0,0,31.194328,30.021,74.265,5.898997,158,64,64,0.280093,0.008,44.544,2.299773,733,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,4898,743,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.4065172,261.9142934
192.168.100.1,50820,6672,0,6671,15,109293128,6655,109293128,0,0,0,1,1,192.168.101.1,22,13616,0,13616,12651,37704,963,37704,0,0,0,1,1,1.56524E+12,1.56524E+12,2949.821,31.044,69.344,2915.105,2914.65,30.673,61.644,1,1,0,0,0,0,0,31.486704,30.063,74.135,6.571244,122,64,64,0.266409,0.009,47.589,2.088997,955,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,6435,963,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.8035341,296.406129
192.168.100.1,50826,5138,0,5137,15,84072000,5121,84072000,0,0,0,1,1,192.168.101.1,22,7118,0,7118,6373,29964,743,29964,0,0,0,1,1,1.56524E+12,1.56524E+12,2638.194,31.031,69.877,2602.878,2602.229,30.714,61.607,1,1,0,0,0,0,0,31.28316,30.008,73.399,6.059562,143,64,64,0.288848,0.006,47.56,2.383333,735,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,4898,743,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.0777804,254.9380372
