#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,37436,98011,0,98010,340,1189601578,97669,1195518176,722,5916598,0,1,1,192.168.101.1,22,114986,0,114986,104629,379920,10355,379920,0,0,54,1,1,1.56534E+12,1.56534E+12,100214.11,32.875,71.142,100179.284,100179.177,32.562,63.497,1,1,0,0,0,0,0,30.187943,29.984,73.399,0.30731,61430,64,64,2.493617,0.004,47.789,1.360451,9885,63,63,0,0,0,0,0,0,1,1,7,1,1857,1460,65160,12,64256,63488,0,2097416,16,32,0,559,0,0,163,0,0,0,0,1,1,7,1,13689,1460,1100,28,3145728,64128,0,1136,28,32,1,53,0,0,0,0,0,0,0,0,0,---,878,10301,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.6043134,95.43711368
192.168.100.1,37606,96722,0,96721,315,1198008617,96405,1203944908,697,5936291,0,1,1,192.168.101.1,22,115944,0,115944,105522,381684,10420,381684,0,0,48,1,1,1.56534E+12,1.56534E+12,100940.915,32.487,70.617,100907.646,100907.545,32.179,62.959,1,1,0,0,0,0,0,30.180701,29.959,74.638,0.332024,59359,64,64,2.681921,0.004,46.48,1.769655,9993,63,63,0,0,0,0,0,0,1,1,7,1,1627,1460,65160,12,64256,63744,0,2101760,16,32,0,554,0,0,143,0,0,0,0,1,1,7,1,13401,1460,1100,28,3145728,26496,0,1136,28,32,0,48,0,0,0,0,0,0,0,0,0,---,992,10372,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.275061,95.41779232
192.168.100.1,37778,89787,0,89786,316,1097124138,89469,1102715072,654,5590934,0,1,1,192.168.101.1,22,110212,0,110212,100672,349428,9538,349428,0,0,48,1,1,1.56534E+12,1.56534E+12,92460.825,32.805,71.778,92427.087,92426.966,32.495,63.403,1,1,0,0,0,0,0,30.177232,29.974,73.808,0.330319,53336,64,64,2.629486,0.004,47.839,1.873176,9126,63,63,0,0,0,0,0,0,1,1,7,1,1729,1460,65160,12,64256,63616,0,2068920,16,32,0,531,0,0,123,0,0,0,0,1,1,7,1,12728,1460,1100,28,3145728,64128,0,1136,28,32,1,47,0,0,0,0,0,0,0,0,0,---,850,9490,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.2488619,95.41035975
192.168.100.1,37946,100112,0,100111,338,1231636780,99772,1238033816,773,6397036,0,1,1,192.168.101.1,22,124813,0,124813,114091,394176,10720,394176,0,0,46,1,1,1.56534E+12,1.56534E+12,104359.685,32.605,71.409,104325.889,104325.786,32.297,63.24,1,1,0,0,0,0,0,30.174581,29.974,73.901,0.331483,56081,64,64,2.551906,0.004,45.385,1.632841,10253,63,63,0,0,0,0,0,0,1,1,7,1,1678,1460,65160,12,64256,63744,0,2101760,16,32,0,615,0,0,158,0,0,0,0,1,1,7,1,15084,1460,1100,28,3145728,64128,0,1136,28,32,0,46,0,0,0,0,0,0,0,0,0,---,1198,10674,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.5216844,94.90514012
192.168.100.1,38134,90200,0,90199,367,1118141739,89831,1123231420,629,5089681,0,1,1,192.168.101.1,22,111239,0,111239,101488,358572,9749,358572,0,0,50,1,1,1.56534E+12,1.56534E+12,95522.661,32.304,70.933,95489.124,95489.019,32.01,62.654,1,1,0,0,0,0,0,30.176921,29.977,74.431,0.360606,53355,64,64,2.62393,0.009,45.799,1.742452,9249,63,63,0,0,0,0,0,0,1,1,7,1,1739,1460,65160,12,64256,63488,0,2101760,16,32,0,478,0,0,151,0,0,0,0,1,1,7,1,12426,1460,1100,28,3145728,39680,0,1100,28,32,0,50,0,0,0,0,0,0,0,0,0,---,1158,9699,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.9015733,94.07036263
192.168.100.1,38294,85586,0,85585,305,1059290960,85279,1064638524,647,5347564,0,1,1,192.168.101.1,22,106518,0,106518,97345,337008,9171,337008,0,0,45,1,1,1.56534E+12,1.56534E+12,90478.68,34.761,72.63,90445.287,90445.191,34.44,65.26,1,1,0,0,0,0,0,30.172493,29.971,72.844,0.360721,47843,64,64,2.549801,0.007,46.382,1.716719,8759,63,63,0,0,0,0,0,0,1,1,7,1,1561,1460,65160,16,64256,63872,0,2098056,16,32,0,501,0,0,146,0,0,0,0,1,1,7,1,12579,1460,1080,28,3145728,64128,0,1080,28,32,0,45,0,0,0,0,0,0,0,0,0,---,952,9126,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.4163418,94.1338688
192.168.100.1,38460,103701,0,103700,334,1252654378,103365,1258474112,709,5819734,0,1,1,192.168.101.1,22,126423,0,126423,115527,397812,10894,397884,1,72,55,1,1,1.56534E+12,1.56534E+12,105824.797,32.752,71.044,105790.96,105790.844,32.451,63.241,1,1,0,0,0,0,0,30.202491,29.966,72.294,0.343319,62636,64,64,2.682374,0.005,46.867,1.523161,10459,63,63,0,0,0,0,0,0,1,1,7,1,2122,1460,65160,16,64256,63872,0,2068920,16,32,0,565,0,0,144,0,0,0,0,1,1,7,1,14164,1460,1100,28,3145728,64128,0,1136,28,32,0,58,0,0,0,0,0,0,0,0,0,---,923,10838,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.9451407,95.13642531
192.168.100.1,38650,102414,0,102413,312,1240043820,102100,1246587196,808,6543376,0,1,1,192.168.101.1,22,122135,0,122135,111358,394536,10775,394536,0,0,44,1,1,1.56534E+12,1.56534E+12,104955.92,32.986,72.586,104922.625,104922.519,32.696,63.763,1,1,0,0,0,0,0,30.191241,29.976,77.252,0.31886,61865,64,64,2.57611,0.009,46.468,1.509432,10369,63,63,0,0,0,0,0,0,1,1,7,1,1612,1460,65160,16,64256,63488,0,2089820,16,32,0,593,0,0,215,0,0,0,0,1,1,7,1,15847,1460,1100,28,3145728,64128,0,1100,28,32,0,44,0,0,0,0,0,0,0,0,0,---,875,10731,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,216.4158857,95.01796152
192.168.100.1,38844,93674,0,93673,358,1130752297,93314,1136557876,717,5805579,0,1,1,192.168.101.1,22,111667,0,111667,101815,362568,9850,362568,0,0,57,1,1,1.56535E+12,1.56535E+12,95302.825,32.491,70.64,95267.976,95267.869,32.205,63.012,1,1,0,0,0,0,0,30.187372,29.946,73.598,0.357618,56765,64,64,2.625981,0.008,45.265,1.588361,9364,63,63,0,0,0,0,0,0,1,1,7,1,2102,1460,65160,12,64256,63488,0,2068920,16,32,0,542,0,0,175,0,0,0,0,1,1,7,1,13993,1460,1100,28,3145728,64128,0,1100,28,32,0,57,0,0,0,0,0,0,0,0,0,---,890,9793,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.8887198,95.40601769
192.168.100.1,39014,90531,0,90530,370,1101327657,90159,1107101332,696,5773675,0,1,1,192.168.101.1,22,107013,0,107013,97463,351156,9548,351156,0,0,59,1,1,1.56535E+12,1.56535E+12,94047.652,32.406,70.215,94013.774,94013.679,32.111,62.813,1,1,0,0,0,0,0,30.188555,29.975,77.824,0.377022,53558,64,64,2.623904,0.005,46.472,1.483101,9046,63,63,0,0,0,0,0,0,1,1,7,1,2084,1460,65160,12,64256,63744,0,2085340,16,32,0,522,0,0,174,0,0,0,0,1,1,7,1,13592,1460,1100,28,3145728,64128,0,1136,28,32,0,59,0,0,0,0,0,0,0,0,0,---,707,9489,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,214.3647204,94.17364993
