#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,55972,81955,0,81954,194,1126548778,81759,1126548780,1,2,0,1,1,192.168.101.1,22,128970,0,128970,119137,358860,9831,358860,0,0,0,1,1,1.56542E+12,1.56542E+12,94425.284,32.142,70.356,94390.978,94390.882,31.878,62.568,1,1,0,0,0,0,0,30.254611,30.033,73.956,0.353936,47319,64,64,3.237118,0.005,44.371,1.896456,9748,63,63,0,0,0,0,0,0,1,1,7,1,113,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,2832,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,894,9831,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,223.8000974,95.44467179
192.168.100.1,56096,79606,0,79605,142,1088717097,79462,1088717100,1,3,0,1,1,192.168.101.1,22,122939,0,122939,113454,346476,9483,346476,0,0,0,1,1,1.56542E+12,1.56542E+12,91610.465,32.805,71.402,91575.476,91575.369,32.528,63.341,1,1,0,0,0,0,0,30.246535,30.031,73.674,0.350574,46586,64,64,3.226749,0.006,45.616,1.837884,9425,63,63,0,0,0,0,0,0,1,1,7,1,78,1460,65160,16,64256,64128,0,2099788,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,2605,1460,1100,28,3145728,62720,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,779,9483,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.0085783,95.07360103
192.168.100.1,56222,86169,0,86168,187,1176991018,85980,1176991020,1,2,0,1,1,192.168.101.1,22,139596,0,139596,129328,374592,10266,374592,0,0,0,1,1,1.56542E+12,1.56542E+12,98664.157,32.79,72.678,98629.786,98629.692,32.493,63.308,1,1,0,0,0,0,0,30.249172,30.038,77.678,0.362663,46235,64,64,3.22585,0.007,46.851,1.773456,10193,63,63,0,0,0,0,0,0,1,1,7,1,105,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,2965,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,839,10266,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,213.0765468,95.43413177
192.168.100.1,56348,86914,0,86913,170,1185398058,86742,1185398060,1,2,0,1,1,192.168.101.1,22,135795,0,135795,125476,376716,10317,376716,0,0,0,1,1,1.56542E+12,1.56542E+12,99316.772,33.649,72.114,99282.693,99282.586,33.355,64.167,1,1,0,0,0,0,0,30.243641,30.034,73.923,0.341389,50942,64,64,3.178245,0.007,44.603,1.634977,10253,63,63,0,0,0,0,0,0,1,1,7,1,100,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,2856,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,793,10317,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,223.9000041,95.48421972
192.168.100.1,56490,87852,0,87851,161,1198008619,87689,1198008620,1,1,0,1,1,192.168.101.1,22,134883,0,134883,124442,380784,10439,380784,0,0,0,1,1,1.56542E+12,1.56542E+12,100875.177,32.753,70.843,100839.764,100839.669,32.447,63.294,1,1,0,0,0,0,0,30.26097,30.047,73.43,0.329261,52583,64,64,3.204577,0.006,45.287,1.782394,10378,63,63,0,0,0,0,0,0,1,1,7,1,102,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,3205,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1158,10439,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.4032412,95.00919101
192.168.100.1,56632,80413,0,80412,153,1092920618,80258,1092920620,1,2,0,1,1,192.168.101.1,22,123683,0,123683,114172,347880,9509,347880,0,0,0,1,1,1.56542E+12,1.56542E+12,91617.32,32.837,70.966,91582.523,91582.415,32.518,63.526,1,1,0,0,0,0,0,30.269474,30.012,72.214,0.334682,50076,64,64,3.208002,0.008,44.444,1.715534,9455,63,63,0,0,0,0,0,0,1,1,7,1,94,1460,65160,16,64256,64128,0,2072824,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,2822,1460,1100,28,3145088,63616,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,794,9509,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.6312626,95.43353768
192.168.100.1,56740,79403,0,79402,159,1076106539,79242,1076106540,1,1,0,1,1,192.168.101.1,22,120627,0,120627,111266,341976,9359,341976,0,0,0,1,1,1.56542E+12,1.56542E+12,90222.473,32.657,70.626,90188.673,90188.567,32.333,62.978,1,1,0,0,0,0,0,30.249701,30.04,73.925,0.338814,50069,64,64,3.210871,0.008,45.932,1.671783,9315,63,63,0,0,0,0,0,0,1,1,7,1,109,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,2699,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,794,9359,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,223.8939466,95.41804867
192.168.100.1,56866,87349,0,87348,188,1202212137,87159,1202213588,2,1451,0,1,1,192.168.101.1,22,134840,0,134840,124345,383916,10493,383916,0,0,0,1,1,1.56542E+12,1.56542E+12,101053.027,32.654,70.747,101019.039,101018.943,32.362,63.205,1,1,0,0,0,0,0,30.256685,30.02,72.595,0.327911,52961,64,64,3.22094,0.004,44.08,1.919382,10396,63,63,0,0,0,0,0,0,1,1,7,1,105,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,3180,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,772,10493,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.9958675,95.17486996
192.168.100.1,57002,84392,0,84391,208,1164380460,84182,1164380460,0,0,0,1,1,192.168.101.1,22,129607,0,129607,119461,370740,10144,370740,0,0,0,1,1,1.56542E+12,1.56542E+12,98345.39,32.561,70.634,98310.805,98310.678,32.252,62.92,1,1,0,0,0,0,0,30.240132,30.008,73.35,0.335898,50658,64,64,3.254515,0.005,46.907,2.03013,10068,63,63,0,0,0,0,0,0,1,1,7,1,122,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,2910,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1462,10144,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.6490798,94.71764442
192.168.100.1,57140,78116,0,78115,174,1076106540,77940,1076106540,0,0,0,1,1,192.168.101.1,22,122401,0,122401,113022,343128,9377,343128,0,0,0,1,1,1.56542E+12,1.56542E+12,91383.25,32.877,72.091,91349.712,91349.618,32.589,63.463,1,1,0,0,0,0,0,30.229529,29.999,73.095,0.354469,45804,64,64,3.227903,0.005,46.261,1.974707,9303,63,63,0,0,0,0,0,0,1,1,7,1,98,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,2855,1460,1100,28,3145728,62208,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1127,9377,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.4362816,94.20602047
