#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 36778 13 0 12 3 4907 8 4907 0 0 0 1 1 172.16.1.1 50587 10 0 10 6 1906 2 1906 0 0 0 1 1 1536937182021.412109 1536937182253.427002 232.015000 27.636000 53.483000 163.888000 94.652000 26.571000 52.074000 1 1 0 0 8192 0 0 30.401370 24.295000 61.148000 12.784287 8 64 64 0.237994 0.006000 0.928000 0.460003 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 2137 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 39936 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 8 2 - - 0 0 0 61.473000 94.652000 95.580000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 36780 13 0 12 3 4803 8 4803 0 0 0 1 1 172.16.1.1 50587 10 0 10 6 1906 2 1906 0 0 0 1 1 1536937182021.485107 1536937182253.447021 231.962000 27.580000 53.418000 163.872000 94.586000 26.508000 52.016000 1 1 0 0 8192 0 0 30.411495 24.427000 61.154000 12.779648 8 64 64 0.244494 0.007000 0.930000 0.457177 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 2033 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 41216 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 8 2 - - 0 0 0 61.409000 94.586000 95.516000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 36776 13 0 12 3 4907 8 4907 0 0 0 1 1 172.16.1.1 50587 10 0 10 6 1906 2 1906 0 0 0 1 1 1536937182021.340088 1536937182253.570068 232.230000 27.699000 53.532000 163.939000 94.694000 26.632000 52.141000 1 1 0 0 8192 0 0 30.401870 24.342000 61.169000 12.791664 8 64 64 0.249994 0.010000 0.948000 0.465363 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 2137 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 39936 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 8 2 - - 0 0 0 61.535000 94.694000 95.642000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 36774 14 0 13 3 5076 9 5076 0 0 0 1 1 172.16.1.1 50587 11 0 11 7 1906 2 1906 0 0 0 1 1 1536937182021.208008 1536937182253.589111 232.381000 27.799000 53.630000 164.056000 94.848000 26.730000 52.257000 1 1 0 0 8192 0 0 29.776780 24.278000 61.066000 12.079509 9 64 64 0.241744 0.023000 0.893000 0.434173 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 2137 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 41984 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 9 2 - - 0 0 0 61.635000 94.848000 95.741000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 40042 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50227 7 0 7 3 1906 2 1906 0 0 0 1 1 1536937188417.686035 1536937188591.084961 173.399000 25.174000 50.220000 92.447000 91.630000 24.118000 49.278000 1 1 0 0 8192 0 0 25.523290 24.103000 31.138000 3.138524 5 64 64 0.205245 0.015000 0.736000 0.354143 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 60.492000 91.630000 92.366000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 40040 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50227 7 0 7 3 1906 2 1906 0 0 0 1 1 1536937188417.616943 1536937188591.188965 173.572000 25.227000 50.004000 92.501000 91.705000 24.126000 49.372000 1 1 0 0 8192 0 0 25.538489 24.113000 31.161000 3.142840 5 64 64 0.190495 0.008000 0.715000 0.349749 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 60.544000 91.705000 92.420000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 40038 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50227 7 0 7 3 1906 2 1906 0 0 0 1 1 1536937188417.550049 1536937188591.248047 173.698000 25.274000 50.055000 92.552000 91.751000 24.160000 49.434000 1 1 0 0 8192 0 0 25.541089 24.097000 31.162000 3.141988 5 64 64 0.193495 0.009000 0.716000 0.348479 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 60.589000 91.751000 92.467000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 40036 21 0 20 3 22185 16 22185 0 0 0 1 1 172.16.1.1 50227 14 0 14 10 1906 2 1906 0 0 0 1 1 1536937188417.433105 1536937188591.381104 173.948000 24.660000 49.377000 105.858000 80.972000 24.193000 48.794000 1 1 0 0 8192 0 0 24.427796 24.114000 27.569000 0.989379 12 64 64 0.126997 0.033000 0.355000 0.153090 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 38 47104 42340 0 16271 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 74496 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 13 2 - - 0 0 0 53.403000 80.972000 81.327000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 39768 17394 0 17393 3 44437688 17390 44440584 2 2896 351 1 0 172.16.1.1 50634 14983 1 14982 14978 1906 2 1906 0 0 0 1 1 1536937185757.177979 1536937244526.125977 58768.948000 24.828000 49.962000 58745.599000 82.022000 24.282000 49.215000 1 1 0 0 8192 0 0 24.385963 24.053000 48.703000 0.552403 10546 64 64 0.162496 0.009000 0.582000 0.280241 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 3 47104 42340 0 131988 343 343 4 318 0 0 31 0 0 0 0 1 1 8 1 3024 1460 1018 888 575232 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 1566 2 - - 0 0 0 107.042000 82.022000 107.179000 0.000000 12530 0 - - 0.0 0.0 -
172.16.1.200 39762 20438 0 20437 3 53170588 20434 53179278 7 8690 333 1 0 172.16.1.1 50634 16989 1 16988 16984 1906 2 1906 0 0 0 1 1 1536937185750.909912 1536937244526.424072 58775.514000 24.841000 49.682000 58752.909000 79.589000 24.498000 49.221000 1 1 0 0 8192 0 0 24.370497 24.043000 48.504000 0.467944 11848 64 64 0.098998 0.023000 0.299000 0.133559 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 8 47104 42340 0 123018 38 343 5 285 0 0 50 0 0 0 0 1 1 8 1 3617 1460 1018 888 358656 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 1596 2 - - 0 0 0 52.324000 79.589000 79.888000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 39766 16630 0 16629 3 42827174 16626 42834415 6 7241 348 1 0 172.16.1.1 50634 13631 1 13630 13626 1906 2 1906 0 0 0 1 1 1536937185757.114990 1536937244527.492920 58770.378000 24.861000 49.972000 58746.100000 82.064000 24.324000 49.263000 1 1 0 0 8192 0 0 24.381038 24.048000 47.922000 0.622956 9512 64 64 0.148496 0.010000 0.506000 0.238738 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 5792 8 47104 42340 0 160494 38 343 4 317 0 0 33 0 0 0 0 1 1 8 1 3021 1460 1018 888 387840 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 1259 2 - - 0 0 0 53.683000 82.064000 82.570000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 39764 18760 0 18758 4 48455455 18754 48467039 9 11584 333 2 0 172.16.1.1 50634 16076 1 16075 16070 1906 2 1906 1 0 0 2 1 1536937185757.041016 1536937244527.553955 58770.513000 1022.400000 1047.054000 58746.400000 1075.589000 1021.796000 1046.579000 1 1 0 0 8192 0 0 24.404812 23.960000 48.954000 0.714750 10894 64 64 0.098998 0.010000 0.341000 0.161441 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 8 47104 42340 0 111606 343 343 15 265 0 0 62 0 0 0 0 1 1 8 1 3597 1460 1018 888 7413760 28960 0 1018 888 888 0 0 0 1 0 0 0 0 0 0 0 --- 1513 2 - - 0 0 0 1100.303000 1075.589000 1100.319000 0.000000 13978 0 - - 0.0 0.0 -
172.16.1.200 34928 26136 0 26135 3 74368318 26131 74381577 10 13259 498 1 1 172.16.1.1 50009 23264 0 23264 23260 1906 2 1906 0 0 0 1 1 1536937188009.820068 1536937270537.659912 82527.840000 25.374000 50.976000 82409.658000 93.701000 24.225000 49.560000 1 1 0 0 8192 0 0 24.407523 24.057000 48.757000 0.802054 14483 64 64 0.201745 0.008000 0.779000 0.384835 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 24616 8 47104 42340 0 755947 1 343 23 411 0 0 74 0 0 0 0 1 1 8 1 6068 1460 1018 888 1695488 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 1804 2 - - 0 0 0 60.590000 93.701000 94.480000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 34926 24778 0 24777 3 64478184 24773 64485424 5 7240 494 1 1 172.16.1.1 50009 21548 0 21548 21544 1906 2 1906 0 0 0 1 1 1536937188009.751953 1536937270537.678955 82527.927000 25.427000 51.059000 81016.790000 93.787000 24.263000 49.639000 1 1 0 0 8192 0 0 24.396026 24.037000 50.311000 0.725129 13846 64 64 0.194245 0.008000 0.738000 0.362545 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 4344 8 47104 42340 0 128872 1 343 87 321 0 0 91 0 0 0 0 1 1 8 1 5841 1460 1018 888 762624 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 1709 2 - - 0 0 0 60.638000 93.787000 94.525000 0.000000 1713 0 - - 0.0 0.0 -
