#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 51840 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50549 8 0 8 4 1906 2 1906 0 0 0 1 1 1536962971978.944092 1536962972203.792969 224.849000 25.735000 51.344000 159.668000 90.243000 24.115000 50.058000 1 1 0 0 8192 0 0 24.819920 24.080000 28.085000 1.601705 6 64 64 0.182495 0.015000 0.673000 0.327029 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35840 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 62.158000 90.243000 90.916000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 51838 18 0 17 3 9280 13 9280 0 0 0 1 1 172.16.1.1 50549 16 0 16 12 1906 2 1906 0 0 0 1 1 1536962971978.618896 1536962972204.054932 225.436000 24.779000 51.198000 159.973000 81.957000 24.140000 50.223000 1 1 0 0 8192 0 0 24.467427 24.103000 27.096000 0.868861 13 64 64 0.147496 0.010000 0.524000 0.251145 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 5469 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 2 1460 1018 888 50432 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 13 2 - - 0 0 0 54.861000 81.957000 82.481000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 53460 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50732 7 0 7 3 1906 2 1906 0 0 0 1 1 1536962990297.548096 1536962990466.979980 169.432000 25.281000 50.589000 89.711000 89.330000 24.105000 49.364000 1 1 0 0 8192 0 0 25.276094 24.083000 29.963000 2.619847 5 64 64 0.100497 0.011000 0.354000 0.169037 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 59.367000 89.330000 89.684000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 53458 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50732 7 0 7 3 1906 2 1906 0 0 0 1 1 1536962990297.495117 1536962990467.062012 169.567000 25.049000 50.608000 88.064000 87.441000 24.099000 49.174000 1 1 0 0 8192 0 0 24.898902 24.086000 28.029000 1.749815 5 64 64 0.144746 0.009000 0.547000 0.268172 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 59.412000 87.441000 87.988000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 53456 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50732 7 0 7 3 1906 2 1906 0 0 0 1 1 1536962990297.420898 1536962990467.177979 169.757000 25.096000 50.700000 88.119000 87.544000 24.151000 49.227000 1 1 0 0 8192 0 0 24.944901 24.111000 28.090000 1.758870 5 64 64 0.139997 0.013000 0.508000 0.245369 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 59.454000 87.544000 88.052000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 53454 21 0 20 3 22185 16 22185 0 0 0 1 1 172.16.1.1 50732 14 0 14 10 1906 2 1906 0 0 0 1 1 1536962990297.189941 1536962990467.224121 170.034000 25.299000 49.893000 105.062000 80.198000 24.215000 49.418000 1 1 0 0 8192 0 0 24.393856 24.079000 26.932000 0.892228 10 64 64 0.104247 0.011000 0.360000 0.170611 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 38 47104 42340 0 16271 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 74496 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 13 2 - - 0 0 0 53.266000 80.198000 80.558000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57914 98507 0 98506 3 205267188 98502 205284564 12 17376 0 1 1 172.16.1.1 50460 72196 0 72196 72192 1906 2 1906 0 0 0 1 1 1536962949993.262939 1536962993016.229004 43022.966000 25.212000 50.317000 42787.755000 84.180000 24.373000 49.468000 1 1 0 0 8192 0 0 24.166658 24.074000 60.399000 0.400331 39731 64 64 0.094998 0.026000 0.272000 0.118687 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 49232 33 47104 42340 0 483024 1 343 0 6 0 0 6 0 0 0 0 1 1 8 1 14172 1460 1018 888 478464 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 96137 2 - - 0 0 0 55.827000 84.180000 84.452000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57912 98985 0 98984 3 205639866 98980 205651450 8 11584 0 1 1 172.16.1.1 50460 72031 0 72031 72027 1906 2 1906 0 0 0 1 1 1536962949993.202881 1536962993016.332031 43023.129000 25.013000 50.090000 42787.319000 82.272000 24.405000 49.429000 1 1 0 0 8192 0 0 24.162229 24.076000 60.426000 0.364410 39784 64 64 0.174496 0.025000 0.586000 0.274632 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 52128 2 47104 42340 0 481983 1 343 0 5 0 0 3 0 0 0 0 1 1 8 1 13871 1460 1018 888 645888 24064 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 96748 2 - - 0 0 0 53.947000 82.272000 82.858000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57910 99086 0 99085 3 206377081 99081 206388665 8 11584 0 1 1 172.16.1.1 50460 72248 0 72248 72244 1906 2 1906 0 0 0 1 1 1536962949993.135986 1536962993016.412109 43023.276000 25.047000 50.221000 42844.192000 82.379000 24.430000 49.481000 1 1 0 0 8192 0 0 24.162253 24.073000 34.920000 0.323670 39257 64 64 0.153746 0.019000 0.523000 0.246516 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 57920 27 47104 42340 0 480942 1 343 0 2 0 0 6 0 0 0 0 1 1 8 1 14107 1460 1018 888 875008 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 96574 2 - - 0 0 0 53.979000 82.379000 82.902000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57908 99133 0 99132 3 205597185 99128 205618905 15 21720 0 1 1 172.16.1.1 50460 72378 0 72378 72374 1906 2 1906 0 0 0 1 1 1536962949982.795898 1536962993016.552979 43033.757000 24.807000 49.645000 42806.074000 79.520000 24.450000 49.239000 1 1 0 0 8192 0 0 24.166847 24.074000 63.882000 0.431694 39722 64 64 0.124247 0.024000 0.365000 0.161329 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 50680 4 47104 42340 0 481983 1 343 0 5 0 0 10 0 0 0 0 1 1 8 1 14022 1460 1018 888 662784 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 96680 2 - - 0 0 0 52.361000 79.520000 79.885000 0.000000 1713 0 - - 0.0 0.0 -
