#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 33884 27399 0 27398 22 68776473 27375 68880300 76 103827 22626 1 1 172.16.1.1 50402 28226 0 28226 28222 1906 2 1906 0 0 0 1 1 1537009291427.876953 1537009303581.006104 12153.129000 24.736000 49.457000 11771.780000 84.932000 24.350000 49.015000 1 1 0 0 8192 0 0 29.707122 24.176000 62.613000 4.425906 295 64 64 0.095498 0.026000 0.291000 0.130375 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 17 47104 42340 0 981776 1 343 0 303 22358 0 41 0 0 0 0 1 1 8 1 27425 1460 1018 888 1224960 1280 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4571 2 - - 0 0 0 52.186000 84.932000 85.223000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 33890 23039 0 23038 23 68389805 23014 68401663 11 11858 18658 1 1 172.16.1.1 50402 24460 0 24460 24456 1906 2 1906 0 0 0 1 1 1537009291438.425049 1537009303581.011963 12142.587000 34.671000 59.428000 11867.038000 87.694000 24.307000 59.053000 1 1 0 0 8192 0 0 29.633983 24.265000 39.063000 3.935269 285 64 64 2.811930 0.019000 10.314000 5.017987 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 38 47104 42340 0 1032342 1 343 0 328 18334 0 7 0 0 0 0 1 1 8 1 23612 1460 1018 888 954112 19712 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4186 2 - - 0 0 0 88.618000 87.694000 88.619000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 42622 11 0 10 3 2825 6 2825 0 0 1 1 1 172.16.1.1 50501 11 0 11 7 1906 2 1906 0 0 0 1 1 1537009311572.459961 1537009311852.835938 280.376000 35.790000 70.574000 210.287000 124.628000 25.661000 60.313000 1 1 0 0 8192 0 0 26.363894 24.240000 34.647000 4.091089 6 64 64 3.690408 0.028000 10.039000 4.382908 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 1 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 38400 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 126.585000 124.628000 126.594000 0.000000 1730 0 - - 0.0 0.0 -
172.16.1.200 42628 20 0 19 3 12194 15 12194 0 0 9 1 1 172.16.1.1 50501 20 0 20 16 1906 2 1906 0 0 0 1 1 1537009311572.447998 1537009311853.027100 280.579000 35.798000 70.696000 210.364000 115.354000 35.798000 60.315000 1 1 0 0 8192 0 0 26.103913 24.204000 34.747000 3.854549 7 64 64 7.730057 4.672000 10.005000 2.660536 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 9407 1 343 0 0 9 0 0 0 0 0 0 1 1 8 1 9 1460 1018 888 60160 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 120.139000 115.354000 120.150000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 42624 23 0 22 4 12563 17 13642 2 1079 9 1 1 172.16.1.1 50501 22 0 22 18 1906 2 1906 0 0 0 1 1 1537009311572.458984 1537009311866.551025 294.092000 35.790000 70.474000 210.303000 115.209000 25.686000 60.319000 1 1 0 0 8192 0 0 28.868873 24.201000 34.598000 5.269630 7 64 64 4.315392 0.009000 10.137000 4.929596 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 9793 1 343 0 0 10 0 1 0 0 0 0 1 1 8 1 11 1460 1018 888 62976 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 120.134000 115.209000 127.141000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 42626 22 0 21 4 13011 16 13011 0 0 9 1 1 172.16.1.1 50501 21 0 21 17 1906 2 1906 0 0 0 1 1 1537009311572.458008 1537009311866.624023 294.166000 35.790000 70.539000 210.314000 115.318000 35.790000 60.296000 1 1 0 0 8192 0 0 27.072787 24.198000 34.711000 4.687856 8 64 64 7.826054 4.713000 10.068000 2.667656 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 9407 1 343 0 0 9 0 0 0 0 0 0 1 1 8 1 9 1460 1018 888 62976 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 7 2 - - 0 0 0 120.132000 115.318000 120.142000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 60860 32998 0 32997 68 206192637 32928 206521233 266 328596 23035 1 1 172.16.1.1 50600 40947 0 40947 40943 1906 2 1906 0 0 0 1 1 1537009291791.099121 1537009330857.902100 39066.803000 25.101000 50.648000 38674.835000 95.308000 24.459000 50.648000 1 1 0 0 8192 0 0 28.510010 24.120000 40.260000 4.000606 1688 64 64 0.335492 0.022000 1.062000 0.488730 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 13 47104 42340 0 671445 1 343 149 592 22436 0 124 0 0 0 0 1 1 8 1 36364 1460 1018 888 690688 1536 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 8441 2 - - 0 0 0 96.423000 95.308000 96.428000 0.000000 9000 0 - - 0.0 0.0 -
172.16.1.200 60862 32943 0 32942 66 207202407 32875 207467812 219 265405 23764 1 1 172.16.1.1 50600 40564 0 40564 40560 1906 2 1906 0 0 0 1 1 1537009291791.091064 1537009330857.987061 39066.896000 25.086000 50.736000 38906.006000 95.294000 24.459000 50.736000 1 1 0 0 8192 0 0 28.765785 24.131000 43.624000 4.047342 1379 64 64 2.866678 0.009000 10.286000 4.970167 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 2 47104 42340 0 655838 1 343 150 1166 22532 0 135 0 0 0 0 1 1 8 1 36566 1460 1018 888 870656 256 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 7950 2 - - 0 0 0 96.412000 95.294000 96.434000 0.000000 7959 0 - - 0.0 0.0 -
172.16.1.200 60866 33339 0 33338 62 206131405 33275 206468455 269 337050 24418 1 1 172.16.1.1 50600 40988 0 40988 40984 1906 2 1906 0 0 0 1 1 1537009291792.502930 1537009330857.995117 39065.492000 27.318000 55.587000 38753.091000 110.880000 26.361000 55.156000 1 1 0 0 8192 0 0 28.575992 24.100000 52.135000 4.057246 1264 64 64 1.098973 0.083000 2.530000 1.027319 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 28 47104 42340 0 734976 1 343 151 1082 23182 0 272 0 0 0 0 1 1 8 1 37211 1460 1018 888 724992 2304 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 7708 2 - - 0 0 0 111.874000 110.880000 111.880000 0.000000 9000 0 - - 0.0 0.0 -
172.16.1.200 60864 32637 0 32636 63 204998610 32572 205335244 262 336634 24094 1 1 172.16.1.1 50600 41219 0 41219 41215 1906 2 1906 0 0 0 1 1 1537009291792.504883 1537009330858.000000 39065.495000 26.592000 61.566000 38700.067000 110.765000 26.368000 55.407000 1 1 0 0 8192 0 0 28.474979 24.119000 46.529000 3.969399 1189 64 64 2.657434 0.055000 10.115000 4.973238 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 1 47104 42340 0 642740 1 343 147 1228 22812 0 169 0 0 0 0 1 1 8 1 37461 1460 1018 888 733184 256 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 7301 2 - - 0 0 0 64.236000 110.765000 111.110000 0.000000 1713 0 - - 0.0 0.0 -
