#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 55560 11 0 10 3 2825 6 2825 0 0 2 1 1 172.16.1.1 50892 10 0 10 6 1906 2 1906 0 0 0 1 1 1537017191372.381104 1537017191642.364990 269.984000 44.582000 69.374000 187.071000 117.839000 34.532000 68.732000 1 1 0 0 8192 0 0 32.163696 24.150000 36.240000 5.434592 4 64 64 0.512737 0.326000 0.753000 0.208981 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 2 0 0 0 0 0 0 1 1 8 1 2 1460 1018 888 41216 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 118.461000 117.839000 118.466000 0.000000 1730 0 - - 0.0 0.0 -
172.16.1.200 55566 23 0 22 4 9280 17 13444 4 4164 7 1 1 172.16.1.1 50892 22 0 22 18 1906 2 1906 0 0 0 1 1 1537017191372.656006 1537017191642.874023 270.218000 25.596000 50.817000 226.076000 82.078000 25.596000 50.817000 1 1 0 0 8192 0 0 25.118581 24.208000 27.388000 1.188225 6 64 64 0.583485 0.008000 1.388000 0.610705 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 5452 1 343 0 0 10 0 1 0 0 0 0 1 1 8 1 11 1460 1018 888 54528 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 82.790000 82.078000 82.793000 0.000000 7127 0 - - 0.0 0.0 -
172.16.1.200 59076 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50334 8 0 8 4 1906 2 1906 0 0 0 1 1 1537017193174.886963 1537017193374.197021 199.310000 35.712000 70.423000 129.929000 119.543000 35.712000 70.036000 1 1 0 0 8192 0 0 30.782784 24.192000 36.994000 6.107714 5 64 64 5.500362 0.059000 10.376000 5.471448 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 82.549000 119.543000 129.919000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59080 10 0 9 3 1767 5 1805 1 38 1 1 1 172.16.1.1 50334 9 0 9 5 1906 2 1906 0 0 0 1 1 1537017193175.016113 1537017193384.170898 209.155000 44.656000 79.155000 165.725000 121.503000 34.311000 69.832000 1 1 0 0 8192 0 0 32.849179 25.176000 37.912000 5.413792 4 64 64 0.195495 0.026000 0.495000 0.210764 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 1 0 1 0 0 0 0 1 1 8 1 2 1460 1018 888 35840 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 3 2 - - 0 0 0 121.998000 121.503000 131.920000 0.000000 1730 0 - - 0.0 0.0 -
172.16.1.200 59078 27 0 26 4 22185 21 25308 3 3123 7 1 1 172.16.1.1 50334 22 0 22 18 1906 2 1906 0 0 0 1 1 1537017193174.870117 1537017193384.343018 209.473000 24.881000 49.636000 122.136000 80.394000 24.570000 49.115000 1 1 0 0 8192 0 0 25.772380 24.090000 34.174000 3.293779 9 64 64 3.516162 0.204000 10.024000 4.566763 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 17312 1 343 0 0 9 0 1 0 0 0 0 1 1 8 1 10 1460 1018 888 75520 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 9 2 - - 0 0 0 53.189000 80.394000 83.751000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59074 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50334 7 0 7 3 1906 2 1906 0 0 0 1 1 1537017193174.597900 1537017193394.225098 219.627000 44.522000 79.056000 118.643000 108.082000 44.233000 69.047000 1 1 0 0 8192 0 0 28.702026 24.250000 34.189000 5.063625 5 64 64 5.206620 0.104000 10.381000 5.796950 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 81.696000 108.082000 118.463000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 45178 45873 0 45872 29 67550175 45842 67674679 98 124504 23461 1 1 172.16.1.1 50551 46976 0 46976 46972 1906 2 1906 0 0 0 1 1 1537017192783.043945 1537017205905.979004 13122.935000 35.331000 69.816000 12903.961000 100.192000 24.269000 59.494000 1 1 0 0 8192 0 0 31.093930 24.101000 38.373000 3.924767 2774 64 64 0.326492 0.019000 1.102000 0.520282 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 62264 38 47104 42340 0 580864 1 343 0 32 23435 0 92 0 0 0 0 1 1 8 1 46679 1460 1018 888 750336 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 22186 2 - - 0 0 0 101.314000 100.192000 110.883000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 45174 46394 0 46393 29 68728587 46363 68815834 75 87247 23694 1 1 172.16.1.1 50551 47711 0 47711 47707 1906 2 1906 0 0 0 1 1 1537017192782.864990 1537017205906.018066 13123.153000 34.757000 59.689000 13003.231000 91.377000 34.212000 59.017000 1 1 0 0 8192 0 0 31.391518 24.104000 37.213000 3.781124 2811 64 64 0.140246 0.018000 0.449000 0.206519 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 38 47104 42340 0 706554 1 343 0 5 23663 0 101 0 0 0 0 1 1 8 1 47428 1460 1018 888 979200 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 22506 2 - - 0 0 0 92.748000 91.377000 101.751000 0.000000 9000 0 - - 0.0 0.0 -
172.16.1.200 45176 44937 0 44936 29 67680884 44906 67738310 53 57426 22764 1 1 172.16.1.1 50551 46430 0 46430 46426 1906 2 1906 0 0 0 1 1 1537017192783.056885 1537017205911.854980 13128.798000 34.571000 69.493000 12913.563000 98.121000 24.245000 58.786000 1 1 0 0 8192 0 0 31.293026 24.090000 38.150000 3.843037 2783 64 64 0.148496 0.011000 0.450000 0.204027 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 38 47104 42340 0 612073 1 343 0 61 22726 0 30 0 0 0 0 1 1 8 1 46116 1460 1018 888 572160 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 21969 2 - - 0 0 0 99.187000 98.121000 108.500000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 45172 45822 0 45821 29 68299695 45791 68400791 81 101096 23335 1 1 172.16.1.1 50551 47265 0 47265 47261 1906 2 1906 0 0 0 1 1 1537017192782.770996 1537017205911.944092 13129.173000 34.589000 59.466000 12966.803000 89.491000 34.317000 58.860000 1 1 0 0 8192 0 0 31.462053 24.100000 36.299000 3.724162 2759 64 64 0.211995 0.017000 0.734000 0.349093 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 38 47104 42340 0 688735 1 343 0 143 23234 0 39 0 0 0 0 1 1 8 1 47010 1460 1018 888 716800 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 22299 2 - - 0 0 0 90.250000 89.491000 90.259000 0.000000 5877 0 - - 0.0 0.0 -
172.16.1.200 46832 34451 0 34450 93 204515391 34356 204916549 290 401158 19423 1 1 172.16.1.1 50447 56386 0 56386 56382 1906 2 1906 0 0 0 1 1 1537017190623.849121 1537017237654.591064 47030.742000 25.164000 59.761000 46552.472000 104.430000 24.331000 49.598000 1 1 0 0 8192 0 0 29.040793 24.107000 66.893000 4.409475 2585 64 64 2.947426 0.050000 10.010000 4.745434 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 3 47104 42340 0 569928 1 343 39 760 18769 0 91 0 0 54 0 1 1 8 1 52174 1460 1018 888 1008384 256 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 12113 2 - - 0 0 0 75.369000 104.430000 104.743000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 46834 28185 0 28184 92 206029449 28091 206775107 545 745658 13548 1 1 172.16.1.1 50447 50558 0 50558 50554 1906 2 1906 0 0 0 1 1 1537017190623.924072 1537017237654.623047 47030.699000 25.108000 59.612000 46740.476000 108.358000 24.293000 49.495000 1 1 0 0 8192 0 0 28.821843 24.114000 70.608000 4.484671 2617 64 64 4.517637 0.026000 10.081000 4.674183 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 10 47104 42340 0 781506 1 343 30 345 13378 0 338 0 0 2 0 1 1 8 1 45797 1460 1018 888 965632 256 2 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 11999 2 - - 0 0 0 114.988000 108.358000 114.990000 0.000000 9000 0 - - 0.0 0.0 -
172.16.1.200 46836 27945 0 27944 91 206342256 27852 206858379 377 516123 13526 1 1 172.16.1.1 50447 51211 0 51211 51207 1906 2 1906 0 0 0 1 1 1537017190624.006104 1537017237657.031982 47033.026000 25.036000 59.569000 46842.339000 108.247000 24.242000 59.569000 1 1 0 0 8192 0 0 28.933396 24.103000 70.967000 4.454348 2605 64 64 4.765881 0.024000 10.033000 4.446585 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 2 47104 42340 0 731522 1 343 36 199 13445 0 223 0 0 0 0 1 1 8 1 46583 1460 1018 888 804096 256 1 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 11879 2 - - 0 0 0 114.905000 108.247000 114.907000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 46830 30386 0 30385 92 207377642 30292 207823894 319 446252 15532 1 1 172.16.1.1 50447 52688 0 52688 52684 1906 2 1906 0 0 0 1 1 1537017190623.447998 1537017237664.877930 47041.430000 24.830000 49.571000 46872.176000 89.527000 24.436000 49.143000 1 1 0 0 8192 0 0 28.940165 24.105000 70.488000 4.585982 2702 64 64 2.661933 0.047000 10.182000 5.015424 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 5 47104 42340 0 789280 38 343 21 349 15357 0 123 0 0 1 0 1 1 8 1 48160 1460 1018 888 953088 256 6 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 12244 2 - - 0 0 0 52.284000 89.527000 89.887000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59308 49020 0 49019 35 71729788 48983 72273113 490 543325 25629 1 1 172.16.1.1 50295 50062 0 50062 50058 1906 2 1906 0 0 0 1 1 1537017221430.529053 1537017238002.466064 16571.937000 44.101000 79.000000 16430.297000 123.009000 44.101000 79.000000 1 1 0 0 8192 0 0 31.314202 24.097000 36.996000 3.878075 2805 64 64 5.127622 0.440000 9.662000 5.111792 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 53091 8 47104 42340 0 836583 1 343 694 114 25023 0 288 0 0 0 0 1 1 8 1 49592 1460 1018 888 858368 2560 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 22771 2 - - 0 0 0 133.244000 123.009000 133.471000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 59304 48141 0 48140 35 70588854 48104 71031473 403 442619 25164 1 1 172.16.1.1 50295 49367 0 49367 49363 1906 2 1906 0 0 0 1 1 1537017221430.530029 1537017238002.559082 16572.029000 45.294000 80.797000 16297.027000 124.332000 44.964000 80.092000 1 1 0 0 8192 0 0 31.388963 24.103000 36.734000 3.819337 2867 64 64 6.754831 0.209000 10.348000 4.500266 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 31230 38 47104 42340 0 646461 1 343 797 152 24359 0 259 0 0 0 0 1 1 8 1 48909 1460 1018 888 725248 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 22413 2 - - 0 0 0 133.212000 124.332000 133.241000 0.000000 10041 0 - - 0.0 0.0 -
172.16.1.200 59306 49082 0 49081 36 72358730 49044 72828104 428 469374 25922 1 1 172.16.1.1 50295 50263 0 50263 50259 1906 2 1906 0 0 0 1 1 1537017221437.857910 1537017238003.770020 16565.912000 45.001000 71.567000 16494.423000 116.077000 44.428000 71.567000 1 1 0 0 8192 0 0 31.249426 24.106000 69.437000 3.990213 2889 64 64 7.023324 0.584000 10.031000 4.385552 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 2 47104 42340 0 748288 38 343 663 119 25294 0 274 0 0 0 0 1 1 8 1 49796 1460 1018 888 850176 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 22591 2 - - 0 0 0 84.555000 116.077000 116.661000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59310 48149 0 48148 35 70766865 48112 71445052 579 678187 25196 1 1 172.16.1.1 50295 49401 0 49401 49397 1906 2 1906 0 0 0 1 1 1537017221437.858887 1537017238011.143066 16573.284000 36.677000 72.725000 16308.146000 116.234000 36.677000 61.101000 1 1 0 0 8192 0 0 31.274042 24.111000 69.294000 3.984486 2926 64 64 2.874178 0.176000 8.374000 3.779838 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 38 47104 42340 0 738069 1 343 716 201 24547 0 311 0 0 1 0 1 1 8 1 48981 1460 1018 888 693760 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 22207 2 - - 0 0 0 125.913000 116.234000 126.729000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 44010 12968 0 12967 82 206980326 12884 207617900 462 637574 7331 1 1 172.16.1.1 50063 32618 0 32618 32614 1906 2 1906 0 0 0 1 1 1537017209095.209961 1537017252173.406982 43078.197000 40.785000 65.711000 42910.591000 110.107000 40.785000 65.644000 1 1 0 0 8192 0 0 27.987580 24.131000 66.682000 4.322870 1372 64 64 2.210695 0.010000 6.460000 2.940999 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 2 47104 42340 0 785955 1 343 7 582 6862 0 121 0 0 221 0 1 1 8 1 28476 1460 1018 888 992768 256 9 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 3730 2 - - 0 0 0 110.611000 110.107000 110.615000 0.000000 3795 0 - - 0.0 0.0 -
172.16.1.200 44008 14833 0 14832 83 205539722 14748 206029953 352 490231 8932 1 1 172.16.1.1 50063 33861 0 33861 33857 1906 2 1906 0 0 0 1 1 1537017209090.125000 1537017252173.427002 43083.302000 25.391000 60.112000 42712.679000 104.646000 25.391000 60.107000 1 1 0 0 8192 0 0 28.070704 24.122000 65.049000 4.293211 1501 64 64 5.212620 0.007000 10.034000 5.548354 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 1 47104 42340 0 619037 1 343 5 334 8844 0 99 0 0 2 0 1 1 8 1 29745 1460 1018 888 585216 256 3 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 3753 2 - - 0 0 0 114.697000 104.646000 114.700000 0.000000 11082 0 - - 0.0 0.0 -
