#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 33014 7793 0 7792 41 65432781 7750 65629103 143 196322 5095 1 1 172.16.1.1 50884 15953 0 15953 15949 1906 2 1906 0 0 0 1 1 1537023319512.330078 1537023341185.889893 21673.560000 34.400000 69.119000 19890.269000 118.299000 34.400000 59.188000 1 1 0 0 8192 0 0 27.316676 24.152000 72.548000 4.585781 690 64 64 7.654559 0.055000 10.542000 5.072685 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 48342 1 47104 42340 0 460392 1 343 22 96 4992 0 128 0 0 0 0 1 1 8 1 14346 1460 1018 888 499456 256 6 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 1612 2 - - 0 0 0 128.857000 118.299000 128.862000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 55138 20 0 19 3 9280 15 11362 2 2082 8 1 1 172.16.1.1 50836 20 0 20 16 1906 2 1906 0 0 0 1 1 1537023359330.774902 1537023359613.346924 282.572000 40.091000 75.157000 238.119000 119.462000 40.091000 74.876000 1 1 0 0 8192 0 0 32.521550 26.765000 34.785000 3.418355 5 64 64 7.228319 3.721000 9.875000 3.015636 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 7568 1 343 0 4 6 0 0 0 0 0 0 1 1 8 1 10 1460 1018 888 54272 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 129.339000 119.462000 129.340000 0.000000 7127 0 - - 0.0 0.0 -
172.16.1.200 55136 11 0 10 3 2825 6 2825 0 0 1 1 1 172.16.1.1 50836 10 0 10 6 1906 2 1906 0 0 0 1 1 1537023359329.876953 1537023359617.181885 287.305000 44.905000 79.762000 212.022000 129.106000 41.006000 79.292000 1 1 0 0 8192 0 0 35.878402 34.244000 43.446000 3.707574 6 64 64 4.359141 1.078000 6.600000 2.476797 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 1 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 38400 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 130.184000 129.106000 140.008000 0.000000 1730 0 - - 0.0 0.0 -
172.16.1.200 55140 12 0 11 4 2825 6 2825 0 0 1 1 1 172.16.1.1 50836 10 0 10 6 1906 2 1906 0 0 0 1 1 1537023359330.767090 1537023359617.188965 286.422000 44.964000 74.775000 211.185000 128.234000 44.401000 74.775000 1 1 0 0 8192 0 0 35.087915 29.811000 43.356000 4.437775 6 64 64 6.252344 1.058000 10.103000 4.551555 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 1 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 38400 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 129.292000 128.234000 129.296000 0.000000 1730 0 - - 0.0 0.0 -
172.16.1.200 55142 13 0 12 3 2970 8 3008 1 38 2 1 1 172.16.1.1 50836 12 0 12 8 1906 2 1906 0 0 0 1 1 1537023359340.306885 1537023359619.612061 279.305000 35.417000 70.422000 201.600000 118.645000 34.451000 69.779000 1 1 0 0 8192 0 0 34.620708 26.707000 43.425000 5.924832 5 64 64 4.000150 0.082000 10.024000 4.498278 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 1 0 2 0 0 0 0 1 1 8 1 3 1460 1018 888 41216 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 119.742000 118.645000 119.755000 0.000000 1730 0 - - 0.0 0.0 -
172.16.1.200 51544 25 0 24 4 17768 19 20929 3 3161 7 1 1 172.16.1.1 50569 23 0 23 19 1906 2 1906 0 0 0 1 1 1537023360083.845947 1537023360400.301025 316.455000 35.114000 70.434000 241.221000 119.685000 35.114000 69.668000 1 1 0 0 8192 0 0 28.782160 24.325000 34.554000 5.286567 7 64 64 8.642284 4.314000 10.181000 2.886487 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 14998 1 343 0 4 7 0 0 0 0 0 0 1 1 8 1 10 1460 1018 888 69632 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 8 2 - - 0 0 0 124.008000 119.685000 130.097000 0.000000 9000 0 - - 0.0 0.0 -
172.16.1.200 51540 12 0 11 4 2825 6 2825 0 0 0 1 1 172.16.1.1 50569 9 0 9 5 1906 2 1906 0 0 0 1 1 1537023360090.100098 1537023360410.385010 320.285000 38.296000 72.880000 234.905000 122.508000 38.296000 72.871000 1 1 0 0 8192 0 0 33.423110 24.814000 37.323000 4.356864 6 64 64 6.132847 0.406000 10.387000 4.923956 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 85.185000 122.508000 132.895000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 51546 27 0 26 4 17175 21 21339 4 4164 9 1 1 172.16.1.1 50569 25 0 25 21 1906 2 1906 0 0 0 1 1 1537023360090.143066 1537023360410.403076 320.260000 38.368000 73.554000 234.868000 113.469000 28.714000 72.977000 1 1 0 0 8192 0 0 30.445995 24.339000 34.609000 4.972570 9 64 64 3.807405 0.413000 9.993000 4.482591 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 9407 1 343 0 0 10 0 3 0 0 0 0 1 1 8 1 13 1460 1018 888 69376 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 7 2 - - 0 0 0 117.709000 113.469000 117.710000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 51542 12 0 11 4 2825 6 2825 0 0 2 1 1 172.16.1.1 50569 10 0 10 6 1906 2 1906 0 0 0 1 1 1537023360083.864014 1537023360410.408936 326.545000 45.244000 70.352000 240.897000 126.738000 34.984000 70.352000 1 1 0 0 8192 0 0 33.925152 25.108000 41.465000 6.718704 4 64 64 5.834604 0.343000 10.084000 4.983497 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 1 0 1 0 0 0 0 0 0 1 1 8 1 2 1460 1018 888 41216 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 129.622000 126.738000 129.714000 0.000000 1730 0 - - 0.0 0.0 -
172.16.1.200 33454 50301 0 50300 85 205355860 50214 205497942 117 142082 28931 1 1 172.16.1.1 50286 64804 0 64804 64800 1906 2 1906 0 0 0 1 1 1537023320124.709961 1537023365413.118896 45288.409000 35.041000 69.803000 44210.283000 119.621000 35.041000 69.237000 1 1 0 0 8192 0 0 27.175081 24.100000 71.523000 4.342673 5650 64 64 5.423864 0.681000 10.076000 5.348228 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 53576 18 47104 42340 0 485380 343 343 820 238 27908 0 83 0 0 0 0 1 1 8 1 61580 1460 1018 888 1174784 256 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 20410 2 - - 0 0 0 120.563000 119.621000 130.055000 0.000000 10041 0 - - 0.0 0.0 -
172.16.1.200 33452 53901 0 53900 87 204034644 53812 204235189 152 200545 33075 1 1 172.16.1.1 50286 66640 0 66640 66636 1906 2 1906 0 0 0 1 1 1537023320134.592041 1537023365422.936035 45288.344000 44.663000 79.228000 44174.502000 117.998000 34.241000 69.024000 1 1 0 0 8192 0 0 27.265710 24.100000 72.040000 4.522480 5253 64 64 1.559211 0.013000 5.486000 2.637429 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 47784 3 47104 42340 0 776085 1 343 471 169 32422 0 164 0 1 0 0 1 1 8 1 63949 1460 1018 888 779264 512 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 19411 2 - - 0 0 0 118.702000 117.998000 118.713000 0.000000 2754 0 - - 0.0 0.0 -
172.16.1.200 33450 73964 0 73963 87 206517429 73875 206804950 223 287521 49199 1 1 172.16.1.1 50286 81464 0 81464 81460 1906 2 1906 0 0 0 1 1 1537023320124.523926 1537023365422.957031 45298.433000 34.816000 59.784000 44218.987000 100.418000 34.816000 59.182000 1 1 0 0 8192 0 0 27.171206 24.098000 72.014000 4.321060 6290 64 64 1.685958 0.216000 5.327000 2.434245 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 53576 2 47104 42340 0 529869 1 343 908 439 47874 0 201 0 0 0 0 1 1 8 1 78935 1460 1018 888 2882304 256 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 23319 2 - - 0 0 0 101.552000 100.418000 110.889000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 33448 64123 0 64122 87 208617126 64034 208741033 102 123907 39636 1 1 172.16.1.1 50286 75748 0 75748 75744 1906 2 1906 0 0 0 1 1 1537023320134.301025 1537023365422.962891 45288.662000 34.782000 69.428000 44435.808000 108.119000 34.782000 59.618000 1 1 0 0 8192 0 0 27.111708 24.097000 72.056000 4.344918 6217 64 64 3.384165 0.487000 10.089000 4.552867 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 42635 4 47104 42340 0 630345 1 343 771 446 38401 0 120 0 0 0 0 1 1 8 1 73225 1460 1018 888 1826560 256 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 23276 2 - - 0 0 0 71.800000 108.119000 108.606000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 44056 19511 0 19510 80 205885540 19429 206136111 182 250571 11799 1 1 172.16.1.1 50912 27219 0 27219 27215 1906 2 1906 0 0 0 1 1 1537023365143.070068 1537023407255.134033 42112.064000 44.488000 79.736000 41806.975000 130.449000 44.488000 78.801000 1 1 0 0 8192 0 0 29.198308 24.100000 68.900000 4.874763 2249 64 64 8.795030 5.332000 10.057000 2.313634 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 10 47104 42340 0 657074 1 343 0 446 11347 0 189 0 0 0 0 1 1 8 1 24159 1460 1018 888 717056 512 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6954 2 - - 0 0 0 135.798000 130.449000 140.769000 0.000000 11082 0 - - 0.0 0.0 -
172.16.1.200 44058 21138 0 21137 82 207187592 21054 207436917 177 249325 12362 1 1 172.16.1.1 50912 28494 0 28494 28490 1906 2 1906 0 0 0 1 1 1537023365143.068115 1537023407265.168945 42122.101000 44.481000 79.387000 41960.330000 124.828000 44.481000 78.788000 1 1 0 0 8192 0 0 29.172996 24.112000 67.551000 4.703433 2499 64 64 7.741806 0.691000 10.098000 4.700669 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 11 47104 42340 0 940884 38 343 0 145 12236 0 158 0 0 0 0 1 1 8 1 24945 1460 1018 888 983296 256 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 7799 2 - - 0 0 0 89.479000 124.828000 125.519000 0.000000 1713 0 - - 0.0 0.0 -
