#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 41908 5852 0 5851 3 67305080 5847 67321011 12 15931 0 1 1 172.16.1.1 50097 8639 0 8639 8635 1906 2 1906 0 0 0 1 1 1537291675818.368896 1537291692358.177002 16539.808000 25.226000 49.901000 16185.859000 85.777000 24.443000 49.481000 1 1 0 0 8192 0 0 24.513746 24.088000 59.855000 1.270424 2395 64 64 0.152996 0.025000 0.533000 0.253340 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 47784 8 47104 42340 0 287240 1 343 0 0 0 0 12 0 0 0 0 1 1 8 1 3650 1460 1018 888 662784 256 1 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 3250 2 - - 0 0 0 57.328000 85.777000 86.310000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 41906 7977 0 7976 3 70198479 7972 70217303 13 18824 0 1 1 172.16.1.1 50097 9336 0 9336 9332 1906 2 1906 0 0 0 1 1 1537291675817.827881 1537291692358.246094 16540.418000 24.709000 49.363000 16376.595000 79.438000 24.391000 48.945000 1 1 0 0 8192 0 0 24.479131 24.087000 52.053000 1.089205 2140 64 64 0.109247 0.012000 0.333000 0.150825 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 65160 36 47104 42340 0 607961 1 343 0 7 0 0 6 0 0 0 0 1 1 8 1 3536 1460 1018 888 1524992 256 3 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6354 2 - - 0 0 0 52.270000 79.438000 79.771000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42696 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50216 10 0 10 6 1906 2 1906 0 0 0 1 1 1537291708955.784912 1537291709194.926025 239.141000 25.055000 51.330000 172.053000 89.318000 24.181000 49.651000 1 1 0 0 8192 0 0 25.063187 24.138000 30.844000 2.340620 8 64 64 0.204995 0.024000 0.713000 0.338767 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 58.474000 89.318000 90.031000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42694 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50216 10 0 10 6 1906 2 1906 0 0 0 1 1 1537291708955.718994 1537291709194.947021 239.228000 25.103000 51.370000 172.071000 89.365000 24.157000 49.704000 1 1 0 0 8192 0 0 25.051687 24.119000 30.881000 2.360580 8 64 64 0.196245 0.018000 0.713000 0.344530 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 58.484000 89.365000 90.078000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42692 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50216 8 0 8 4 1906 2 1906 0 0 0 1 1 1537291708955.647949 1537291709195.072998 239.425000 25.151000 51.401000 172.126000 89.302000 24.138000 49.757000 1 1 0 0 8192 0 0 25.358077 24.108000 30.772000 2.657571 6 64 64 0.108997 0.024000 0.358000 0.166024 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 58.530000 89.302000 89.660000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42690 29 0 28 4 32118 23 32118 0 0 0 1 1 172.16.1.1 50216 19 0 19 15 1906 2 1906 0 0 0 1 1 1537291708955.396973 1537291709195.092041 239.695000 24.592000 49.601000 172.359000 80.405000 24.198000 48.920000 1 1 0 0 8192 0 0 24.390904 24.101000 27.785000 0.940454 15 64 64 0.126247 0.033000 0.375000 0.166035 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 22247 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 2 1460 1018 888 96256 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 16 2 - - 0 0 0 52.620000 80.405000 80.780000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 60154 20488 0 20487 3 206115362 20483 206126946 8 11584 0 1 1 172.16.1.1 50277 28147 0 28147 28143 1906 2 1906 0 0 0 1 1 1537291675753.031006 1537291711203.541992 35450.511000 25.022000 52.037000 35282.179000 87.884000 24.283000 51.970000 1 1 0 0 8192 0 0 24.370209 24.084000 36.328000 0.619434 8656 64 64 0.088498 0.026000 0.266000 0.118402 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 52128 8 47104 42340 0 318631 1 343 0 2 0 0 6 0 0 0 0 1 1 8 1 10944 1460 1018 888 887552 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 16251 2 - - 0 0 0 57.697000 87.884000 88.150000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 60152 20200 0 20199 3 205707531 20195 205724907 12 17376 0 1 1 172.16.1.1 50277 28190 0 28190 28186 1906 2 1906 0 0 0 1 1 1537291675752.967041 1537291711203.555908 35450.589000 25.067000 52.140000 35216.962000 86.076000 24.378000 52.051000 1 1 0 0 8192 0 0 24.374110 24.083000 40.566000 0.648975 8459 64 64 0.140496 0.012000 0.505000 0.243053 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 50680 2 47104 42340 0 305229 1 343 0 4 0 0 8 0 0 0 0 1 1 8 1 11758 1460 1018 888 658688 19200 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 16260 2 - - 0 0 0 57.745000 86.076000 86.581000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 60150 20303 0 20302 4 206062512 20297 206074096 8 11584 0 1 1 172.16.1.1 50277 27599 0 27599 27595 1906 2 1906 0 0 0 1 1 1537291675752.905029 1537291711203.571045 35450.666000 24.655000 52.118000 35302.118000 86.085000 24.368000 48.987000 1 1 0 0 8192 0 0 24.375886 24.088000 43.002000 0.620413 8474 64 64 0.153996 0.009000 0.535000 0.254613 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 56472 9 47104 42340 0 338965 1 343 0 4 0 0 4 0 0 0 0 1 1 8 1 11199 1460 1018 888 658432 12288 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 16468 2 - - 0 0 0 57.784000 86.085000 86.620000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 60148 20844 0 20843 3 206676702 20839 206689734 9 13032 0 1 1 172.16.1.1 50277 28579 0 28579 28575 1906 2 1906 0 0 0 1 1 1537291675752.501953 1537291711203.714111 35451.212000 24.781000 49.705000 35310.619000 79.579000 24.455000 49.178000 1 1 0 0 8192 0 0 24.368696 24.089000 43.775000 0.632445 8602 64 64 0.109497 0.013000 0.355000 0.164514 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 60816 7 47104 42340 0 337902 1 343 0 6 0 0 3 0 0 0 0 1 1 8 1 11414 1460 1018 888 850176 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 16816 2 - - 0 0 0 52.400000 79.579000 79.934000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57398 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50144 8 0 8 4 1906 2 1906 0 0 0 1 1 1537291711510.282959 1537291711727.048096 216.765000 25.108000 50.085000 151.889000 88.697000 24.209000 49.258000 1 1 0 0 8192 0 0 25.196913 24.150000 30.149000 2.426798 6 64 64 0.225994 0.007000 0.841000 0.410123 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 58.548000 88.697000 89.538000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57400 14 0 13 5 2970 7 2970 0 0 0 1 1 172.16.1.1 50144 8 0 8 4 1906 2 1906 0 0 0 1 1 1537291711510.352051 1537291711727.072998 216.721000 25.057000 50.380000 151.772000 88.696000 24.178000 49.231000 1 1 0 0 8192 0 0 29.868002 24.151000 57.573000 12.415995 7 64 64 0.223744 0.023000 0.792000 0.379067 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 38400 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 7 2 - - 0 0 0 58.492000 88.696000 89.488000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57396 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50144 8 0 8 4 1906 2 1906 0 0 0 1 1 1537291711510.211914 1537291711727.233887 217.022000 25.156000 50.195000 151.896000 88.821000 24.244000 49.362000 1 1 0 0 8192 0 0 25.253412 24.206000 30.237000 2.442262 6 64 64 0.205745 0.012000 0.750000 0.362966 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 58.584000 88.821000 89.571000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57394 18 0 17 3 9280 13 9280 0 0 0 1 1 172.16.1.1 50144 13 0 13 9 1906 2 1906 0 0 0 1 1 1537291711509.861084 1537291711727.253906 217.393000 24.727000 49.412000 152.230000 79.761000 24.321000 48.911000 1 1 0 0 8192 0 0 27.952473 24.127000 62.510000 11.496097 11 64 64 0.116997 0.008000 0.383000 0.178425 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 5469 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 50176 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 13 2 - - 0 0 0 52.587000 79.761000 80.144000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59856 27679 0 27678 3 204873689 27674 204893962 15 20273 0 1 1 172.16.1.1 50598 32124 0 32124 32120 1906 2 1906 0 0 0 1 1 1537291676065.062012 1537291719649.603027 43584.541000 25.572000 50.300000 42892.010000 95.947000 24.118000 49.682000 1 1 0 0 8192 0 0 24.433774 24.082000 62.227000 1.004562 8858 64 64 0.204245 0.012000 0.778000 0.382503 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 41992 9 47104 42340 0 253629 1 343 0 7 0 0 8 0 0 0 0 1 1 8 1 10525 1460 1018 888 445952 256 2 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 22770 2 - - 0 0 0 65.926000 95.947000 96.725000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59854 28588 0 28587 5 207279441 28581 207296817 12 17376 0 1 1 172.16.1.1 50598 32500 0 32500 32496 1906 2 1906 0 0 0 1 1 1537291676064.948975 1537291719649.686035 43584.737000 25.198000 50.068000 43106.260000 95.997000 24.134000 49.323000 1 1 0 0 8192 0 0 24.421026 24.089000 57.416000 0.840911 8762 64 64 0.025749 0.010000 0.053000 0.019397 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 57920 1 47104 42340 0 348416 1 343 0 1 0 0 11 0 0 0 0 1 1 8 1 10340 1460 1018 888 909312 256 4 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 24291 2 - - 0 0 0 65.987000 95.997000 96.475000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59852 28734 0 28733 3 207235719 28729 207254543 13 18824 0 1 1 172.16.1.1 50598 32154 0 32154 32150 1906 2 1906 0 0 0 1 1 1537291676064.841064 1537291719649.701904 43584.861000 25.276000 49.806000 43168.860000 92.269000 24.111000 49.399000 1 1 0 0 8192 0 0 24.414056 24.084000 61.783000 0.871922 8649 64 64 0.139497 0.013000 0.506000 0.244361 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 59368 10 47104 42340 0 338325 1 343 0 7 0 0 6 0 0 0 0 1 1 8 1 10157 1460 1018 888 859392 256 2 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 24367 2 - - 0 0 0 66.021000 92.269000 92.775000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 59850 30607 0 30606 4 205136209 30601 205160285 20 24076 0 1 1 172.16.1.1 50598 32762 0 32762 32758 1906 2 1906 0 0 0 1 1 1537291676064.210938 1537291719649.816895 43585.606000 24.971000 49.745000 42824.935000 81.740000 24.152000 49.249000 1 1 0 0 8192 0 0 24.409910 24.084000 64.046000 0.874087 9345 64 64 0.148496 0.010000 0.548000 0.266380 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 23168 9 47104 42340 0 400321 1 343 0 1 0 0 19 0 0 0 0 1 1 8 1 10772 1460 1018 888 662784 256 3 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 23968 2 - - 0 0 0 54.646000 81.740000 82.288000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 58310 20494 0 20493 3 70699199 20489 70712232 10 13033 0 1 1 172.16.1.1 50924 18144 0 18144 18140 1906 2 1906 0 0 0 1 1 1537291718715.455078 1537291733605.263916 14889.809000 25.267000 50.512000 14491.603000 89.837000 24.193000 49.485000 1 1 0 0 8192 0 0 24.229954 24.084000 33.818000 0.304141 4563 64 64 0.479238 0.012000 1.825000 0.897460 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 47784 38 47104 42340 0 256562 1 343 0 2 0 0 8 0 0 0 0 1 1 8 1 3114 1460 1018 888 662784 256 1 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 19105 2 - - 0 0 0 59.059000 89.837000 91.662000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 58308 20789 0 20788 4 71191593 20783 71203177 8 11584 0 1 1 172.16.1.1 50924 18626 0 18626 18622 1906 2 1906 0 0 0 1 1 1537291718715.379883 1537291733605.282959 14889.903000 25.301000 50.743000 14547.479000 89.974000 24.287000 49.602000 1 1 0 0 8192 0 0 24.228001 24.083000 30.858000 0.232032 4716 64 64 0.449989 0.008000 1.745000 0.863445 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 52128 30 47104 42340 0 286275 1 343 0 5 0 0 3 0 0 0 0 1 1 8 1 3035 1460 1018 888 696064 28960 1 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 19494 2 - - 0 0 0 59.116000 89.974000 91.719000 0.000000 1713 0 - - 0.0 0.0 -
