#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 56082 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50196 8 0 8 4 1906 2 1906 0 0 0 1 1 1536944339796.886963 1536944341165.970947 1369.084000 25.351000 50.450000 1074.421000 85.758000 24.476000 49.643000 1 1 0 0 8192 0 0 31.303978 24.275000 61.372000 14.852790 6 64 64 0.170746 0.025000 0.567000 0.264414 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 56.657000 85.758000 86.325000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 56080 26 0 25 3 30243 21 30243 0 0 0 1 1 172.16.1.1 50196 18 0 18 14 1906 2 1906 0 0 0 1 1 1536944339796.822021 1536944341165.996094 1369.174000 24.874000 49.638000 1074.607000 79.829000 24.492000 49.263000 1 1 0 0 8192 0 0 24.414847 24.123000 27.145000 0.733191 16 64 64 0.128747 0.009000 0.398000 0.180816 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 21189 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 90624 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 14 2 - - 0 0 0 52.684000 79.829000 80.227000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 60654 11 0 9 4 1767 4 1767 1 0 0 2 1 172.16.1.1 50839 8 0 8 3 1906 2 1906 1 0 0 2 1 1536944340175.888916 1536944341316.069092 1140.180000 1021.222000 1046.013000 1074.987000 1074.503000 1020.895000 1045.602000 1 1 0 0 8192 0 0 24.908627 24.294000 26.577000 1.112627 4 64 64 0.092248 0.019000 0.292000 0.133453 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 1 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 7413760 28960 0 1018 888 888 0 0 0 1 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 1047.926000 1074.503000 1074.795000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 60660 10 0 9 3 2808 5 2808 0 0 0 1 1 172.16.1.1 50839 7 0 7 3 1906 2 1906 0 0 0 1 1 1536944340176.465088 1536944341316.103027 1139.638000 25.118000 50.510000 1074.543000 88.195000 24.184000 49.344000 1 1 0 0 8192 0 0 31.124815 24.174000 58.400000 13.664714 6 64 64 0.227994 0.006000 0.884000 0.437340 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 56.803000 88.195000 89.079000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 60656 11 0 10 3 3849 6 3849 0 0 1 1 1 172.16.1.1 50839 10 0 10 6 1906 2 1906 0 0 0 1 1 1536944340176.291016 1536944341316.147949 1139.857000 25.256000 50.673000 1074.602000 88.412000 24.313000 49.563000 1 1 0 0 8192 0 0 25.502408 24.114000 31.482000 2.931412 6 64 64 0.238744 0.009000 0.905000 0.444299 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 1 0 0 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 38400 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 89.317000 88.412000 348.463000 0.000000 2754 0 - - 0.0 0.0 -
172.16.1.200 60658 11 0 10 3 3625 6 3625 0 0 0 1 1 172.16.1.1 50839 10 0 10 5 1906 2 1906 1 0 0 1 2 1536944340176.378906 1536944341536.716064 1360.337000 25.188000 50.540000 1074.524000 88.298000 24.253000 49.461000 1 1 0 0 8192 0 0 30.753704 24.161000 62.435000 14.220984 7 64 64 0.294657 0.014000 0.850000 0.480942 3 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1896 17 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 38400 28960 0 1018 1 888 1 0 0 0 0 0 0 0 0 0 0 --- 6 3 - - 0 0 0 56.878000 88.298000 89.148000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 33486 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50323 6 0 6 2 1906 2 1906 0 0 0 1 1 1536944340130.454102 1536944343525.664062 3395.210000 25.238000 50.397000 85.738000 85.052000 24.340000 50.397000 1 1 0 0 8192 0 0 25.330493 24.229000 28.449000 1.782223 5 64 64 0.183745 0.010000 0.617000 0.289910 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 56.603000 85.052000 85.669000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 33484 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50323 7 0 7 3 1906 2 1906 0 0 0 1 1 1536944340130.376953 1536944343526.166992 3395.790000 25.284000 50.523000 85.797000 85.179000 24.464000 49.526000 1 1 0 0 8192 0 0 25.280094 24.242000 28.524000 1.819347 5 64 64 0.155996 0.023000 0.540000 0.256051 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 56.655000 85.179000 85.719000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 33482 21 0 20 2 22185 17 22185 0 0 0 1 1 172.16.1.1 50323 12 0 12 8 1906 2 1906 0 0 0 1 1 1536944340130.085938 1536944343526.202881 3396.117000 24.893000 49.858000 3132.647000 80.186000 24.893000 49.148000 1 1 0 0 8192 0 0 28.377016 24.176000 61.972000 11.840923 10 64 64 0.243244 0.019000 0.517000 0.261065 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 16254 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 74496 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 14 2 - - 0 0 0 52.915000 80.186000 80.602000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 33488 11 0 9 4 1767 4 1767 1 0 1 2 1 172.16.1.1 50323 8 0 8 4 1906 2 1906 0 0 0 1 1 1536944340130.530029 1536944343749.044922 3618.515000 3078.208000 3102.968000 3330.195000 3131.651000 1022.328000 3102.510000 1 1 0 0 8192 0 0 24.995833 24.190000 26.498000 1.301398 3 64 64 0.155246 0.015000 0.484000 0.220727 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 55 343 2 0 0 0 0 0 0 0 0 1 1 8 1 1 1460 1018 888 35584 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 3 2 - - 0 0 0 3132.135000 3131.651000 3330.195000 0.000000 1730 0 - - 0.0 0.0 -
